CustomerID,Age,Gender,IncomeLevel,LoyaltyMember,ZipCode
C02776,45,Male,Low,Y,17119
C02777,20,Male,High,Y,97641
C02778,18,Male,Low,Y,75520
C02779,19,Male,High,Y,82550
C02780,45,male,Low,N,25095
C02781,30,Male,Low,Y,24615
C02782,44,female,,Y,21422
C02783,25,Male,High,Y,28623
C02784,39,male,High,N,17532
C02785,40,male,Low,N,52635
C02786,46,female,High,N,68580
C02787,55,male,,N,80288
C02788,25,M,High,Y,38062
C02789,37,F,Low,Y,71072
C02790,50,F,Medium,Y,69829
C02791,46,F,High,Y,80231
C02792,38,female,High,N,09883
C02793,65,Female,Medium,Y,92984
C02794,34,F,Low,N,38809
C02795,22,F,Low,N,91152
C02796,54,F,Medium,N,33056
C02797,59,female,Low,Y,91784
C02798,38,M,Medium,N,86820
C02799,23,Male,Medium,N,42044
C02800,39,F,,N,47521
C02801,42,M,High,Y,79199
C02802,56,Female,,N,85518
C02803,24,Male,,Y,76009
C02804,29,F,Medium,Y,97194
C02805,67,F,Medium,N,05332
C02806,68,Female,Medium,N,64568
C02807,52,Female,Low,Y,16056
C02808,23,Male,Low,N,70790
C02809,35,M,Medium,N,27529
C02810,56,F,Low,N,40575
C02811,48,female,Low,N,91417
C02812,34,M,Low,N,36179
C02813,36,Female,Low,N,24097
C02814,29,F,High,Y,80458
C02815,46,female,Low,N,10438
C02816,29,male,,N,85475
C02817,34,M,High,Y,87621
C02818,24,female,High,Y,79974
C02819,28,F,Low,Y,79125
C02820,42,male,,N,60883
C02821,54,female,Medium,N,98660
C02822,62,Female,Medium,N,12728
C02823,56,male,High,N,95498
C02824,52,Female,,Y,87376
C02825,63,F,Medium,Y,47780
C02826,34,female,Medium,N,70230
C02827,18,F,High,N,15694
C02828,26,female,High,N,99244
C02829,63,F,High,N,22532
C02830,50,male,Low,Y,82835
C02831,22,Female,Medium,Y,50271
C02832,53,Male,Low,N,70622
C02833,60,M,Low,N,90360
C02834,26,Female,High,Y,90254
C02835,31,Male,High,Y,68228
C02836,39,M,,N,09783
C02837,57,female,Low,N,64156
C02838,61,Female,High,N,58169
C02839,22,female,Medium,N,21856
C02840,54,male,High,N,28963
C02841,31,male,Medium,N,81742
C02842,53,F,,N,68125
C02843,60,F,High,N,82155
C02844,24,Female,High,Y,90226
C02845,54,Male,High,N,53537
C02846,66,Male,,N,90174
C02847,66,M,High,N,67777
C02848,61,M,Low,Y,31563
C02849,33,Male,Medium,Y,12973
C02850,53,M,Medium,N,46001
C02851,54,female,,N,84166
C02852,22,Female,Low,Y,47234
C02853,58,female,Medium,N,35033
C02854,23,F,Low,N,21017
C02855,37,M,High,N,61138
C02856,48,Female,Medium,Y,26984
C02857,61,Male,Low,N,61028
C02858,54,Male,Low,Y,37038
C02859,22,male,Medium,Y,84831
C02860,51,Male,Medium,N,34378
C02861,22,Male,High,Y,63844
C02862,18,M,High,Y,84196
C02863,54,M,Low,N,68205
C02864,36,male,Low,Y,65531
C02865,28,female,Low,N,55057
C02866,34,M,,Y,56770
C02867,49,Male,,N,81011
C02868,21,Female,High,Y,70819
C02869,66,male,,N,70775
C02870,44,Female,,Y,28302
C02871,51,Female,Low,N,75379
C02872,65,Male,,Y,11443
C02873,25,male,High,Y,87763
C02874,61,M,Low,Y,87221
C02875,52,M,,N,91869
C02876,66,Male,Low,Y,60075
C02877,60,M,Medium,N,99177
C02878,53,female,Medium,Y,87966
C02879,26,female,Medium,N,06943
C02880,65,female,Low,Y,72923
C02881,47,Female,Medium,N,82101
C02882,54,female,Low,Y,27115
C02883,27,female,High,Y,44280
C02884,44,female,,Y,93666
C02885,29,F,Low,N,31573
C02886,41,Male,Medium,N,28856
C02887,42,male,Low,N,02167
C02888,56,male,Medium,N,17995
C02889,48,M,Medium,N,62126
C02890,49,female,Medium,N,67255
C02891,57,F,Medium,N,43250
C02892,59,M,Medium,Y,81328
C02893,24,Male,High,N,42263
C02894,68,male,High,N,10636
C02895,41,F,Medium,Y,50710
C02896,20,Female,Medium,N,74237
C02897,57,M,Low,N,47291
C02898,20,female,,Y,54471
C02899,54,Female,Low,N,45754
C02900,52,male,Medium,Y,92088
C02901,69,male,High,Y,87259
C02902,32,male,Medium,Y,53336
C02903,58,F,High,N,88694
C02904,64,Male,Medium,N,71461
C02905,43,Male,Medium,N,56933
C02906,42,F,High,N,03133
C02907,39,female,Low,N,67222
C02908,31,F,Medium,N,03223
C02909,24,Male,Medium,N,60765
C02910,20,M,Medium,Y,86625
C02911,55,female,Low,Y,55656
C02912,31,F,Medium,N,28663
C02913,52,M,,Y,86955
C02914,55,Male,Medium,N,41392
C02915,69,M,Low,Y,81644
C02916,46,F,Medium,N,08961
C02917,57,Male,Low,Y,89973
C02918,58,Male,,N,52145
C02919,23,male,Medium,Y,02503
C02920,48,male,High,Y,61726
C02921,45,F,Low,Y,35829
C02922,19,Male,,Y,54174
C02923,55,female,Medium,Y,74072
C02924,49,female,High,Y,75550
C02925,28,female,Low,N,41536
C02926,25,Male,Low,Y,96735
C02927,20,female,Low,Y,78335
C02928,55,Female,Medium,N,28376
C02929,37,Male,Low,N,33265
C02930,64,Male,,N,04551
C02931,61,F,,N,69755
C02932,53,male,High,Y,75993
C02933,38,male,,Y,76486
C02934,64,M,High,N,36505
C02935,47,Male,Low,N,15071
C02936,50,Female,Medium,Y,54693
C02937,20,F,Low,N,53090
C02938,28,M,Medium,Y,23992
C02939,24,female,High,N,23860
C02940,62,F,Medium,N,88900
C02941,58,male,Medium,N,77059
C02942,69,Female,Medium,Y,17564
C02943,49,M,Medium,N,85079
C02944,43,female,High,Y,47533
C02945,57,F,,N,16502
C02946,19,female,High,N,70319
C02947,33,Male,Low,N,03034
C02948,33,M,High,Y,27585
C02949,18,Female,Medium,N,21101
C02950,54,Male,Medium,Y,12813
C02951,47,Female,Medium,N,93970
C02952,52,Female,Medium,N,46633
C02953,37,F,Medium,N,60820
C02954,44,Male,Medium,Y,07812
C02955,48,F,Medium,N,88172
C02956,26,female,Low,Y,47153
C02957,51,male,Low,Y,03028
C02958,19,female,High,Y,79594
C02959,52,female,Low,N,12423
C02960,47,Female,High,Y,21701
C02961,23,female,Medium,Y,18914
C02962,23,F,High,N,69712
C02963,39,Male,High,N,30677
C02964,32,female,High,Y,49399
C02965,60,M,Low,N,28402
C02966,20,Male,High,Y,94161
C02967,60,M,Low,Y,66954
C02968,39,Female,Low,Y,66064
C02969,38,Female,Low,N,47747
C02970,46,M,Low,Y,42558
C02971,61,Male,Medium,N,35711
C02972,20,Male,Low,N,72283
C02973,58,female,High,Y,48132
C02974,20,M,High,Y,76722
C02975,52,Female,Medium,Y,44498
C02976,31,Female,Medium,N,20623
C02977,51,male,High,Y,54063
C02978,25,Female,Medium,Y,23856
C02979,50,Female,High,Y,17294
C02980,32,male,Low,Y,34378
C02981,69,M,Low,Y,05510
C02982,34,M,High,N,01528
C02983,29,Male,Low,Y,17034
C02984,36,male,High,N,72895
C02985,18,F,High,N,14022
C02986,52,M,High,Y,98947
C02987,19,Female,Medium,N,39416
C02988,56,Female,Medium,Y,46118
C02989,60,Female,Medium,Y,53887
C02990,43,F,,N,18179
C02991,18,female,High,N,50243
C02992,50,Female,High,N,79918
C02993,59,male,High,N,36000
C02994,43,F,Medium,Y,42735
C02995,43,male,Low,N,20995
C02996,18,M,Low,Y,31695
C02997,29,Male,Medium,Y,09887
C02998,44,M,Medium,Y,30245
C02999,21,male,,N,59557
C03000,62,M,Low,Y,13316
C03001,50,Male,High,N,06720
C03002,26,male,Medium,N,91926
C03003,32,Male,Medium,Y,94000
C03004,49,Female,High,N,25310
C03005,33,F,Low,Y,50068
C03006,67,F,High,N,59024
C03007,63,Female,Medium,Y,56739
C03008,44,Female,Low,N,18469
C03009,39,male,Medium,N,08984
C03010,36,Female,Medium,Y,67500
C03011,44,F,High,N,68646
C03012,59,F,Medium,Y,69074
C03013,67,female,,Y,46492
C03014,38,male,Low,Y,32316
C03015,46,male,,Y,55586
C03016,36,F,Low,Y,62405
C03017,49,male,Medium,Y,23135
C03018,45,Male,High,N,79246
C03019,41,M,Medium,Y,14770
C03020,57,male,Medium,Y,96108
C03021,53,M,Low,N,01648
C03022,34,female,High,N,44984
C03023,55,Male,Low,Y,43176
C03024,35,female,Medium,Y,81760
C03025,38,Male,Low,N,74245
C03026,33,male,High,Y,93606
C03027,28,M,High,N,49802
C03028,23,male,Medium,N,21964
C03029,69,Female,Low,N,49174
C03030,26,male,Low,N,45951
C03031,47,Female,High,N,69838
C03032,38,female,Medium,Y,75398
C03033,47,male,Medium,N,28171
C03034,18,M,Medium,Y,59835
C03035,35,Male,Low,Y,06559
C03036,26,Female,Low,N,92506
C03037,45,Male,High,N,52007
C03038,48,female,Low,N,34545
C03039,68,Female,Medium,N,98333
C03040,35,Female,Medium,Y,89593
C03041,55,Female,Low,Y,76833
C03042,27,female,Medium,Y,89584
C03043,56,Female,,Y,94377
C03044,60,female,,Y,43612
C03045,66,M,High,Y,77017
C03046,18,F,High,N,77422
C03047,43,Male,Low,Y,86645
C03048,19,Female,Low,N,09244
C03049,26,F,Medium,Y,40155
C03050,18,Male,Low,Y,16476
C03051,40,Female,Low,N,14018
C03052,33,M,High,N,53948
C03053,30,male,Medium,Y,84567
C03054,67,female,Low,Y,04704
C03055,27,M,Low,Y,93757
C03056,24,female,Medium,N,80240
C03057,55,male,High,Y,82666
C03058,54,female,Medium,N,52655
C03059,19,M,High,Y,74567
C03060,27,female,High,Y,14119
C03061,36,Female,,Y,06972
C03062,58,Female,Medium,Y,86012
C03063,62,male,Low,N,12912
C03064,57,Male,Low,N,77024
C03065,28,M,Low,Y,30278
C03066,31,Female,Medium,Y,22882
C03067,58,female,Low,N,37467
C03068,19,female,High,Y,28633
C03069,33,Male,Low,N,43141
C03070,59,M,Medium,Y,80813
C03071,30,Male,Low,Y,32265
C03072,33,Male,High,N,10609
C03073,25,male,High,N,88650
C03074,66,female,Medium,Y,95272
C03075,36,Female,Low,Y,47950
C03076,65,female,High,N,42102
C03077,28,F,Low,N,72337
C03078,34,male,High,Y,26657
C03079,23,F,Low,Y,69838
C03080,39,male,,N,97741
C03081,48,Female,Low,N,78759
C03082,48,F,,Y,21347
C03083,45,female,Low,N,00607
C03084,69,female,Low,Y,94792
C03085,50,female,,Y,33537
C03086,46,F,Medium,N,14018
C03087,22,Female,Low,Y,56038
C03088,61,F,High,N,54420
C03089,63,male,,Y,68855
C03090,31,M,High,N,69224
C03091,21,F,Medium,N,56068
C03092,37,female,Low,Y,04128
C03093,43,F,Medium,N,94798
C03094,52,Female,,N,11516
C03095,53,F,High,N,05604
C03096,37,F,Low,Y,96471
C03097,49,female,Low,Y,67711
C03098,28,female,Low,N,41692
C03099,39,M,High,Y,86083
C03100,33,Female,Low,Y,14046
C03101,33,female,,N,20961
C03102,51,F,Low,Y,97337
C03103,33,F,High,N,37871
C03104,40,female,Medium,N,79508
C03105,43,female,High,N,83978
C03106,40,female,Medium,Y,98789
C03107,65,M,Low,N,89105
C03108,55,female,Medium,N,43352
C03109,62,female,Medium,N,78783
C03110,41,female,High,N,58855
C03111,61,M,Low,Y,08874
C03112,59,M,Low,N,94546
C03113,58,M,Low,N,48595
C03114,34,Female,High,Y,13613
C03115,18,M,Low,N,04367
C03116,38,M,Medium,N,29558
C03117,33,M,Medium,N,63446
C03118,45,M,High,Y,16130
C03119,59,male,High,N,04915
C03120,55,female,,Y,96137
C03121,19,F,Medium,Y,21818
C03122,35,female,High,N,18286
C03123,59,female,Medium,N,91090
C03124,31,Male,Medium,Y,97522
C03125,19,Female,High,Y,73165
C03126,47,Female,Low,N,90442
C03127,44,female,Low,Y,66114
C03128,34,male,,N,10402
C03129,26,female,Medium,N,58494
C03130,42,Male,Low,N,98740
C03131,43,Female,High,Y,13728
C03132,30,male,Medium,N,19053
C03133,30,Male,Medium,N,99215
C03134,69,male,High,N,46776
C03135,46,female,Medium,N,96159
C03136,67,F,High,Y,40170
C03137,38,M,Medium,N,21328
C03138,40,Male,Medium,N,29433
C03139,28,male,Low,N,95875
C03140,24,Male,Medium,Y,26030
C03141,69,Male,Medium,N,68838
C03142,32,female,High,Y,81385
C03143,22,female,High,N,23846
C03144,55,Female,High,N,67194
C03145,62,male,High,N,22759
C03146,42,male,Low,N,48311
C03147,35,Female,,Y,93303
C03148,29,M,High,N,81912
C03149,23,M,Low,N,00858
C03150,56,Female,Medium,Y,58317
C03151,39,M,Medium,Y,37684
C03152,46,male,Low,N,32720
C03153,26,Male,High,N,19381
C03154,52,Female,Medium,N,38840
C03155,51,M,High,Y,15191
C03156,65,female,Low,Y,83706
C03157,58,F,High,N,50141
C03158,32,Female,High,Y,81299
C03159,38,Male,Medium,N,90308
C03160,21,F,,N,06224
C03161,61,F,High,Y,22776
C03162,25,Female,High,Y,03739
C03163,31,Female,Medium,Y,30767
C03164,51,female,Low,N,85393
C03165,51,Male,Low,Y,84238
C03166,62,Female,High,Y,42438
C03167,61,M,Low,N,49786
C03168,62,M,Medium,Y,14931
C03169,21,M,High,Y,60059
C03170,60,M,Low,N,47498
C03171,39,Male,High,N,57876
C03172,57,F,High,N,99449
C03173,21,Female,High,N,81695
C03174,31,male,Medium,Y,63254
C03175,41,Male,High,N,84361
C03176,27,F,High,Y,06923
C03177,55,female,,N,26581
C03178,57,F,Low,Y,68088
C03179,47,male,High,Y,17750
C03180,43,Male,Low,N,62817
C03181,47,F,Medium,N,65203
C03182,36,Male,Medium,N,83221
C03183,67,F,High,Y,36290
C03184,57,male,Low,Y,06769
C03185,28,Male,Low,Y,41167
C03186,65,male,Low,N,23667
C03187,45,Female,Low,N,73721
C03188,21,Female,,N,72863
C03189,57,male,High,Y,66454
C03190,54,male,Medium,N,02739
C03191,67,F,High,N,69306
C03192,58,Female,,N,29691
C03193,43,female,Medium,N,43076
C03194,50,male,Low,N,97606
C03195,34,female,High,Y,45736
C03196,26,male,Low,N,73552
C03197,25,female,,N,29291
C03198,20,M,High,N,23630
C03199,67,Male,High,N,53761
C03200,58,M,Low,Y,86944
C03201,33,Female,,N,22819
C03202,39,F,Medium,Y,86925
C03203,37,F,High,Y,73821
C03204,40,female,High,Y,89640
C03205,48,F,Medium,N,37753
C03206,33,female,Low,Y,13505
C03207,37,female,Medium,N,99522
C03208,32,F,Low,N,63037
C03209,64,Female,High,Y,66856
C03210,59,F,High,Y,11056
C03211,20,M,Low,Y,20651
C03212,68,male,Medium,N,00680
C03213,40,Male,Low,N,38762
C03214,65,Male,Low,N,88695
C03215,51,male,Low,N,91219
C03216,45,Male,High,Y,68394
C03217,50,Male,Low,N,48078
C03218,63,Male,Low,Y,50946
C03219,23,F,Medium,Y,60240
C03220,46,Female,Low,N,62949
C03221,45,Male,High,N,13554
C03222,58,Female,Low,N,72782
C03223,66,male,,N,05554
C03224,64,Female,Medium,Y,75051
C03225,47,Female,Low,N,41931
C03226,43,female,Low,N,25723
C03227,25,Female,High,N,25909
C03228,68,male,High,Y,27585
C03229,33,F,High,N,29961
C03230,33,male,Low,Y,89608
C03231,26,male,Medium,N,60995
C03232,55,female,High,N,98686
C03233,67,M,Medium,Y,44776
C03234,49,F,High,N,87817
C03235,68,female,,N,64632
C03236,45,M,Medium,Y,75257
C03237,64,female,Medium,Y,01679
C03238,56,M,Medium,N,87858
C03239,40,Male,Low,N,98458
C03240,37,F,Medium,Y,95572
C03241,54,Female,,N,43344
C03242,30,Female,Low,Y,37561
C03243,68,M,High,N,96890
C03244,19,female,Low,N,92207
C03245,66,female,,Y,48839
C03246,65,female,High,N,02561
C03247,43,F,Low,Y,92657
C03248,38,M,High,Y,51374
C03249,28,Female,Low,N,55838
C03250,50,M,Medium,N,69767
C03251,33,Male,High,Y,71393
C03252,38,female,,N,16906
C03253,24,Female,High,Y,47086
C03254,53,M,Medium,Y,34956
C03255,65,male,Medium,N,94319
C03256,41,Male,High,Y,68217
C03257,60,female,Medium,Y,88891
C03258,66,male,Low,N,89422
C03259,57,F,High,Y,51238
C03260,65,Male,Low,Y,59373
C03261,48,female,Medium,Y,64847
C03262,36,Male,High,Y,06662
C03263,53,female,Medium,N,64206
C03264,28,M,Medium,Y,56658
C03265,32,M,Low,Y,58382
C03266,41,male,Low,N,14064
C03267,37,M,High,N,33264
C03268,36,Male,Low,Y,87476
C03269,50,male,High,Y,18074
C03270,32,F,Low,N,99400
C03271,23,female,High,Y,75244
C03272,41,Female,Low,Y,12409
C03273,18,female,Medium,N,21796
C03274,28,F,Low,Y,85751
C03275,62,M,High,N,26173
C03276,67,Male,Medium,Y,23334
C03277,44,male,Medium,N,30359
C03278,37,M,Low,Y,86584
C03279,40,Male,Medium,N,35130
C03280,24,male,High,N,53594
C03281,37,Male,High,Y,10069
C03282,39,M,Medium,N,64553
C03283,66,Female,Low,N,22757
C03284,65,Female,Low,Y,47316
C03285,27,F,Low,N,12593
C03286,68,male,,Y,18991
C03287,64,female,High,Y,69505
C03288,25,F,Medium,N,15758
C03289,31,male,Low,Y,87408
C03290,57,M,High,N,56043
C03291,53,M,High,Y,16280
C03292,27,Female,High,N,09657
C03293,44,female,Low,Y,95465
C03294,27,M,Low,N,88417
C03295,42,Female,,N,72428
C03296,50,M,High,N,69993
C03297,46,Female,,Y,17257
C03298,59,Female,High,Y,41157
C03299,67,male,Low,N,18805
C03300,66,Male,High,N,69876
C03301,50,Female,Medium,Y,60047
C03302,34,F,Medium,N,50385
C03303,58,female,,Y,76578
C03304,27,Female,Low,N,06054
C03305,66,M,High,N,31211
C03306,19,M,Medium,Y,25227
C03307,38,female,,N,17103
C03308,44,Female,Low,Y,47086
C03309,55,M,Low,N,55592
C03310,30,female,Low,Y,86144
C03311,26,Male,Low,Y,57285
C03312,38,female,Low,N,33838
C03313,68,Female,Low,N,72171
C03314,20,Male,High,Y,28158
C03315,23,Male,High,Y,11116
C03316,37,Male,Medium,Y,93193
C03317,43,Female,High,N,28502
C03318,54,Male,Medium,Y,71713
C03319,37,F,High,Y,13031
C03320,40,Female,High,N,29055
C03321,33,male,Medium,N,93758
C03322,21,female,Low,N,09750
C03323,34,F,Low,N,63765
C03324,57,Male,High,Y,08066
C03325,23,female,Medium,Y,51350
C03326,56,Female,High,N,77935
C03327,63,Male,High,N,43422
C03328,41,Male,,Y,47682
C03329,20,Male,Low,N,36648
C03330,38,female,Low,N,79376
C03331,26,male,High,Y,12403
C03332,41,Male,Medium,N,20683
C03333,47,Female,High,Y,89571
C03334,44,Male,High,Y,86962
C03335,43,Female,High,N,33689
C03336,49,male,Low,N,08629
C03337,59,F,High,N,61898
C03338,50,Female,Medium,N,31995
C03339,27,M,High,Y,91695
C03340,60,F,High,Y,94314
C03341,35,male,Medium,N,03869
C03342,28,F,Low,N,92960
C03343,49,female,High,Y,89387
C03344,18,F,Low,Y,89619
C03345,50,male,High,N,33635
C03346,40,Male,Medium,N,37738
C03347,60,Female,High,Y,91057
C03348,38,Male,Medium,N,62812
C03349,55,M,High,N,52570
C03350,30,female,High,N,58770
C03351,50,female,Low,N,49395
C03352,34,F,Medium,N,32685
C03353,59,M,Low,N,29388
C03354,51,F,,Y,63352
C03355,28,Female,Medium,Y,50655
C03356,22,male,Medium,Y,15811
C03357,42,male,High,Y,02513
C03358,26,F,High,N,76690
C03359,24,female,,Y,04525
C03360,19,Female,,N,15410
C03361,61,M,Low,N,03519
C03362,50,Male,,Y,11088
C03363,19,female,,N,44975
C03364,25,Female,High,N,73052
C03365,42,Male,Medium,N,59998
C03366,20,male,Medium,N,32458
C03367,20,female,Medium,Y,74805
C03368,48,F,High,N,06072
C03369,28,female,High,N,10597
C03370,40,Male,Medium,Y,31222
C03371,69,Female,High,Y,96960
C03372,41,M,,Y,96959
C03373,41,male,High,Y,77675
C03374,46,Male,Low,Y,03226
C03375,59,M,Low,N,36945
C03376,26,F,High,Y,83721
C03377,64,male,,N,64014
C03378,36,M,High,Y,46076
C03379,20,F,Medium,N,80536
C03380,50,male,Low,Y,29926
C03381,52,M,Low,Y,68757
C03382,24,Female,Medium,N,54973
C03383,48,Female,High,N,21673
C03384,66,male,Medium,Y,07243
C03385,53,female,High,Y,64485
C03386,48,female,Medium,Y,34924
C03387,28,female,Low,N,74127
C03388,67,F,Low,Y,12947
C03389,25,Female,,Y,00572
C03390,35,M,Low,Y,07316
C03391,49,female,Medium,Y,77924
C03392,42,M,Low,Y,48072
C03393,62,Female,Medium,N,55794
C03394,56,male,High,Y,33837
C03395,62,female,High,Y,02068
C03396,54,male,,N,68246
C03397,66,male,High,N,04984
C03398,54,Female,Medium,Y,47166
C03399,25,male,Low,Y,98336
C03400,30,Male,High,Y,49998
C03401,61,Female,High,Y,58368
C03402,38,M,High,N,22450
C03403,37,male,,N,50544
C03404,56,F,High,N,24156
C03405,38,Male,Low,Y,67277
C03406,45,male,Low,N,44335
C03407,25,female,Low,N,83481
C03408,52,F,,Y,73525
C03409,48,Female,High,Y,12436
C03410,61,Male,Medium,N,83498
C03411,22,Male,Medium,N,50484
C03412,48,Female,Medium,Y,03646
C03413,51,M,Low,Y,48516
C03414,38,Male,Medium,Y,40523
C03415,55,Female,Medium,N,43568
C03416,49,male,Medium,N,96090
C03417,58,female,Low,Y,98131
C03418,66,male,High,N,90503
C03419,28,female,High,N,40988
C03420,46,male,High,Y,27631
C03421,66,M,High,N,06921
C03422,38,Male,Medium,N,53421
C03423,64,M,Medium,N,33080
C03424,33,M,Low,N,66272
C03425,27,male,Medium,Y,74006
C03426,38,Female,High,N,53513
C03427,52,Male,Low,N,94401
C03428,26,female,Medium,N,33506
C03429,25,female,Medium,Y,72103
C03430,66,M,Low,N,66189
C03431,54,M,High,Y,14508
C03432,26,Male,High,Y,51178
C03433,36,female,Medium,N,50830
C03434,57,male,High,Y,34877
C03435,32,Female,High,Y,75398
C03436,63,M,Medium,N,39029
C03437,69,male,Medium,N,75236
C03438,57,male,Low,N,50488
C03439,48,Male,Low,N,90116
C03440,42,M,,N,72767
C03441,30,female,Low,Y,60420
C03442,57,male,Medium,Y,17054
C03443,43,Male,High,N,23007
C03444,27,Female,Medium,N,47550
C03445,45,female,High,N,31158
C03446,20,male,Medium,N,79601
C03447,61,Male,High,Y,78467
C03448,60,F,Medium,Y,23704
C03449,67,F,Low,Y,76223
C03450,26,female,Medium,N,99117
C03451,41,male,High,N,26930
C03452,53,Male,Low,Y,45661
C03453,25,male,Medium,Y,58930
C03454,38,Male,,N,65026
C03455,45,male,Low,Y,97533
C03456,22,male,,Y,28567
C03457,28,Female,Low,N,32524
C03458,42,female,Low,N,25358
C03459,21,male,High,Y,08253
C03460,42,female,Low,N,87888
C03461,33,F,Low,N,78705
C03462,47,male,Low,N,37038
C03463,37,M,Low,N,74803
C03464,27,F,Medium,N,39933
C03465,68,Female,Medium,Y,94130
C03466,32,female,High,Y,54333
C03467,39,Male,High,N,78033
C03468,69,F,Medium,N,91063
C03469,20,male,,N,97836
C03470,24,female,High,Y,23506
C03471,66,Female,High,N,27608
C03472,42,Female,Medium,Y,28622
C03473,42,M,Medium,Y,37312
C03474,69,Female,Low,N,71198
C03475,37,male,High,N,26759
C03476,26,male,High,N,90571
C03477,44,F,High,Y,19589
C03478,51,male,High,N,32847
C03479,26,male,Medium,N,19374
C03480,60,M,High,N,84691
C03481,53,F,Medium,N,15647
C03482,46,female,Low,N,24778
C03483,51,male,High,Y,28948
C03484,34,female,,N,47810
C03485,56,male,High,Y,71580
C03486,59,Female,High,N,14004
C03487,43,F,Low,N,46507
C03488,22,Male,Low,Y,51724
C03489,27,female,Medium,N,33143
C03490,40,F,Medium,Y,39053
C03491,49,female,Medium,Y,94559
C03492,44,F,Low,N,86513
C03493,64,M,Low,Y,99300
C03494,62,Female,High,Y,17669
C03495,51,male,Low,N,08602
C03496,21,male,,N,19027
C03497,42,female,High,N,37726
C03498,30,male,Low,N,80599
C03499,52,Male,Medium,Y,69639
C03500,43,Female,Low,N,81311
C03501,25,M,Low,Y,53797
C03502,31,female,Medium,Y,33522
C03503,47,Female,Low,Y,98598
C03504,68,Male,Low,N,90143
C03505,46,M,Low,N,08238
C03506,18,male,High,Y,18913
C03507,20,Male,Medium,N,93187
C03508,69,F,High,Y,77198
C03509,56,male,Medium,N,39444
C03510,52,M,High,N,19552
C03511,21,F,Low,N,33053
