CustomerID,TransactionID,Date,StoreID,ProductCategory,AmountSpent,Quantity,DiscountApplied
C05048,T110550,2023-08-05,S049,Beauty,65.15,4,10
C01549,T110551,06/24/2023,S017,Beauty,137.09,2,10
C00338,T110552,11/28/2024,S035,Electronics,66.57,1,10
C06515,T110553,04/10/2024,S004,Beauty,138.22,3,15
C04351,T110554,2024-03-05,S050,Beauty,110.21,2,10
C04428,T110555,10/11/2023,S023,Home,31.41,1,0
C05770,T110556,12/14/2024,S007,Toys,,2,5
C01846,T110557,03/21/2024,S050,Electronics,131.76,3,15
C03527,T110558,2023-10-15,S014,Home,119.57,4,15
C07148,T110559,10/12/2024,S028,Home,139.84,3,20
C05483,T110560,05/20/2025,S001,Electronics,,2,0
C09947,T110561,2024-02-10,S031,Beauty,128.32,2,10
C05443,T110562,05/15/2025,S001,Clothing,22.13,4,10
C08623,T110563,2024-10-28,S022,Beauty,70.11,3,0
C06402,T110564,2023-12-10,S002,Electronics,90.75,1,15
C04871,T110565,2025-05-30,S019,Toys,122.74,1,10
C08010,T110566,2023-07-08,S041,Toys,122.64,2,10
C01288,T110567,2024-01-13,S041,Toys,5.0,2,10
C00873,T110568,10/01/2023,S009,Home,71.15,1,20
C06518,T110569,2024-04-05,S027,Clothing,,2,20
C01147,T110570,09/27/2024,S001,Beauty,137.93,1,5
C07028,T110571,08/25/2023,S004,Clothing,130.35,4,10
C07464,T110572,2024-03-26,S030,Clothing,147.85,3,5
C06220,T110573,03/29/2024,S032,Electronics,78.89,62,5
C01274,T110574,2024-03-19,S039,Beauty,132.35,3,5
C01474,T110575,01/30/2024,S030,Home,170.1,1,20
C05319,T110576,2023-08-10,S009,Beauty,126.63,4,0
C02571,T110577,05/15/2025,S022,Electronics,6.89,3,10
C06495,T110578,2024-06-14,S008,Toys,172.57,2,20
C09630,T110579,2024-03-30,S013,Toys,16.39,1,10
C07767,T110580,2024-03-26,S032,Electronics,171.45,3,20
C00079,T110581,04/26/2025,S020,Home,129.66,3,10
C09945,T110582,08/13/2023,S011,Home,159.95,4,10
C05480,T110583,08/26/2024,S006,Clothing,35.61,4,20
C02527,T110584,2024-10-17,S041,Home,85.63,1,10
C00011,T110585,2025-05-27,S046,Toys,139.09,4,10
C06558,T110586,2023-06-11,S038,Clothing,105.87,1,10
C04745,T110587,2025-03-12,S001,Beauty,84.03,3,5
C00523,T110588,2023-08-18,S033,Toys,133.05,3,5
C03119,T110589,02/27/2025,S031,Electronics,54.12,4,15
C07374,T110590,2024-02-18,S035,Beauty,,1,20
C07552,T110591,06/25/2023,S050,Clothing,27.18,4,10
C05295,T110592,07/29/2023,S034,Electronics,174.81,1,15
C04538,T110593,2024-02-27,S006,Toys,87.58,3,0
C01798,T110594,12/17/2024,S019,Beauty,21.56,4,20
C02626,T110595,07/18/2024,S036,Clothing,116.22,2,10
C09687,T110596,06/29/2024,S032,Toys,127.13,1,5
C06025,T110597,2024-03-13,S007,Electronics,95.16,2,5
C09730,T110598,2025-03-15,S040,Clothing,101.81,4,15
C00198,T110599,2023-11-26,S050,Beauty,61.44,2,15
C00490,T110600,2024-03-19,S020,Toys,138.95,4,10
C09131,T110601,2024-02-17,S034,Electronics,120.87,3,20
C07723,T110602,2023-12-26,S043,Home,159.74,3,15
C01360,T110603,2025-03-26,S031,Clothing,183.86,3,5
C03010,T110604,2024-05-17,S022,Electronics,82.88,4,20
C02785,T110605,2023-08-31,S015,Clothing,172.35,2,20
C09789,T110606,2024-07-14,S027,Home,49.65,3,0
C07728,T110607,04/15/2024,S023,Clothing,169.65,1,15
C02359,T110608,06/26/2023,S007,Electronics,63.71,2,5
C04586,T110609,10/03/2024,S049,Beauty,44.33,3,15
C01038,T110610,2025-05-12,S041,Home,103.08,3,0
C01238,T110611,07/21/2024,S045,Beauty,67.89,1,5
C03008,T110612,08/18/2023,S045,Beauty,123.61,1,10
C05900,T110613,2024-09-23,S001,Clothing,132.42,4,0
C08626,T110614,2025-03-07,S031,Home,114.2,1,15
C05791,T110615,2024-05-13,S030,Electronics,185.51,1,5
C09058,T110616,2023-11-13,S012,Toys,99.63,4,20
C02817,T110617,2024-11-16,S047,Toys,70.86,3,0
C02530,T110618,11/21/2024,S049,Home,69.64,2,15
C04647,T110619,2023-11-11,S018,Beauty,54.39,1,0
C01298,T110620,06/04/2025,S030,Clothing,165.18,4,20
C09766,T110621,2024-06-07,S029,Toys,91.51,2,15
C04478,T110622,2024-05-12,S033,Electronics,103.38,2,0
C02491,T110623,2024-12-22,S044,Beauty,12.63,2,10
C07684,T110624,2025-01-13,S029,Toys,142.68,2,20
C06291,T110625,2024-06-26,S033,Clothing,161.07,4,0
C00895,T110626,2025-04-16,S029,Beauty,57.03,1,0
C02372,T110627,2025-01-11,S020,Home,60.75,4,0
C00428,T110628,11/09/2024,S029,Home,126.2,3,5
C04575,T110629,12/05/2023,S031,Toys,163.55,62,20
C05918,T110630,2024-12-05,S021,Home,123.33,4,5
C09073,T110631,2023-10-24,S032,Home,155.89,3,5
C04290,T110632,03/10/2024,S009,Home,160.02,1,5
C08494,T110633,2023-10-04,S041,Clothing,125.96,2,0
C02955,T110634,12/09/2024,S022,Beauty,151.97,3,5
C09475,T110635,11/15/2023,S001,Toys,115.16,3,20
C03265,T110636,05/28/2024,S022,Beauty,110.88,2,20
C01081,T110637,2024-07-30,S047,Toys,99.29,4,0
C03627,T110638,2023-12-03,S002,Home,146.3,2,20
C07146,T110639,2024-03-29,S037,Clothing,117.89,1,5
C06610,T110640,11/19/2023,S006,Toys,64.26,4,20
C01563,T110641,01/04/2025,S028,Clothing,138.52,3,10
C04259,T110642,06/20/2024,S029,Electronics,168.18,2,10
C07841,T110643,2024-08-09,S037,Clothing,,3,5
C02543,T110644,07/19/2023,S034,Electronics,57.75,4,15
C00140,T110645,01/30/2024,S003,Toys,147.17,2,20
C06300,T110646,2025-03-06,S011,Beauty,135.63,3,0
C05099,T110647,06/21/2023,S025,Toys,98.38,1,10
C03046,T110648,2024-05-04,S042,Electronics,136.59,4,20
C09616,T110649,12/23/2024,S037,Clothing,86.46,2,0
C06126,T110650,11/19/2024,S048,Home,103.68,2,20
C01152,T110651,10/29/2023,S004,Beauty,162.62,2,10
C08632,T110652,2024-10-07,S017,Clothing,122.25,4,15
C02242,T110653,01/05/2024,S012,Toys,,4,0
C03560,T110654,2023-10-18,S014,Home,138.0,2,5
C09528,T110655,2024-10-25,S039,Electronics,204.51,1,5
C06500,T110656,2023-12-11,S047,Electronics,195.49,2,15
C03653,T110657,2024-06-30,S050,Beauty,164.56,1,5
C05458,T110658,2024-10-02,S046,Home,87.32,1,20
C06148,T110659,2025-04-14,S010,Toys,183.61,4,0
C05791,T110660,2024-08-21,S024,Electronics,117.93,1,0
C06263,T110661,2024-07-14,S032,Clothing,51.84,1,10
C02083,T110662,2024-11-20,S007,Toys,106.62,1,5
C04193,T110663,2024-11-30,S016,Beauty,103.2,4,0
C04635,T110664,2023-06-24,S042,Beauty,192.46,3,5
C08844,T110665,12/19/2023,S009,Toys,129.15,2,0
C09645,T110666,2025-01-05,S009,Electronics,230.39,1,5
C08965,T110667,2024-12-14,S050,Clothing,121.13,1,15
C08236,T110668,02/10/2025,S005,Electronics,110.22,2,20
C09673,T110669,2024-01-05,S009,Clothing,81.88,3,10
C07055,T110670,08/26/2023,S044,Toys,175.44,17,5
C01245,T110671,2025-02-17,S009,Beauty,59.77,4,0
C09436,T110672,2023-10-28,S035,Electronics,88.69,2,10
C03967,T110673,04/02/2025,S025,Clothing,,4,20
C02420,T110674,12/25/2024,S033,Toys,,1,0
C06926,T110675,08/20/2023,S037,Clothing,68.61,3,20
C01947,T110676,2023-10-06,S013,Home,101.76,2,10
C03233,T110677,2025-02-02,S002,Beauty,117.97,4,5
C09442,T110678,04/05/2025,S002,Toys,148.58,2,10
C08976,T110679,2025-02-12,S028,Clothing,34.18,3,5
C09310,T110680,2025-04-17,S003,Toys,166.81,1,20
C01880,T110681,2024-07-28,S039,Clothing,126.81,1,0
C01269,T110682,11/18/2024,S007,Toys,,61,15
C04194,T110683,2023-10-08,S003,Beauty,123.52,2,0
C08167,T110684,01/25/2024,S010,Beauty,76.66,2,10
C04804,T110685,06/03/2025,S034,Clothing,55.8,1,10
C09273,T110686,2025-05-18,S005,Clothing,128.98,3,15
C07665,T110687,2024-08-25,S014,Toys,240.18,3,10
C00089,T110688,2025-01-09,S009,Home,34.15,4,5
C06967,T110689,2023-12-02,S012,Toys,,2,20
C06121,T110690,05/23/2025,S023,Electronics,136.54,3,20
C02516,T110691,2025-05-31,S030,Beauty,138.65,3,0
C04963,T110692,07/21/2023,S036,Clothing,158.1,4,0
C01371,T110693,05/27/2024,S016,Toys,99.43,1,10
C04710,T110694,2024-02-23,S031,Clothing,91.02,4,10
C08375,T110695,06/27/2024,S016,Home,135.45,3,20
C01848,T110696,2024-03-17,S028,Toys,128.17,2,20
C02003,T110697,02/16/2025,S030,Home,64.49,2,20
C09714,T110698,2024-03-29,S045,Electronics,133.16,2,20
C03209,T110699,01/04/2024,S006,Toys,132.1,4,15
C00159,T110700,10/27/2023,S002,Electronics,123.59,4,0
C02009,T110701,2023-10-31,S004,Electronics,79.39,2,15
C07893,T110702,02/27/2024,S036,Electronics,115.65,72,15
C06697,T110703,2025-05-05,S035,Toys,106.92,4,15
C00655,T110704,2024-10-29,S031,Beauty,,1,10
C02505,T110705,2025-01-17,S044,Clothing,176.1,1,20
C09879,T110706,2025-02-27,S007,Clothing,69.61,4,0
C02272,T110707,2023-06-18,S018,Electronics,66.55,23,5
C09904,T110708,2024-01-20,S030,Clothing,78.49,3,10
C06436,T110709,2025-05-10,S040,Home,69.18,1,15
C07439,T110710,01/12/2025,S037,Toys,99.34,4,5
C01995,T110711,2025-01-25,S040,Electronics,91.37,4,20
C02574,T110712,2024-01-02,S016,Beauty,111.12,1,10
C06085,T110713,2024-10-11,S024,Toys,73.45,3,20
C06696,T110714,04/22/2024,S005,Clothing,24.4,3,5
C07744,T110715,2024-02-10,S044,Electronics,227.52,3,0
C04567,T110716,2023-06-23,S028,Clothing,99.8,2,20
C08933,T110717,07/11/2023,S028,Electronics,31.29,1,10
C07203,T110718,04/06/2025,S038,Toys,57.84,3,15
C08896,T110719,2025-02-03,S008,Clothing,47.34,4,0
C01735,T110720,2023-11-01,S018,Clothing,73.41,3,0
C06427,T110721,2024-11-27,S020,Home,,4,10
C02357,T110722,05/03/2024,S010,Home,33.97,3,5
C08043,T110723,02/07/2024,S023,Beauty,131.66,2,10
C00028,T110724,08/23/2024,S014,Beauty,144.48,1,15
C05395,T110725,11/21/2024,S044,Home,49.81,1,10
C03439,T110726,2025-03-17,S026,Beauty,126.8,1,20
C08763,T110727,03/20/2025,S028,Clothing,162.22,4,20
C02343,T110728,04/14/2024,S005,Beauty,13.54,2,15
C02524,T110729,06/02/2024,S004,Toys,119.56,2,15
C06233,T110730,09/20/2024,S034,Beauty,180.65,1,0
C05108,T110731,2024-12-12,S001,Toys,107.17,4,10
C05300,T110732,09/08/2023,S018,Electronics,120.87,1,20
C05876,T110733,2024-10-14,S018,Home,223.46,2,10
C06094,T110734,10/31/2024,S030,Toys,112.57,3,5
C09036,T110735,2025-02-11,S019,Beauty,87.27,4,15
C00914,T110736,2023-07-26,S029,Toys,46.95,55,15
C08860,T110737,07/04/2024,S046,Beauty,93.87,2,15
C08875,T110738,2024-05-29,S008,Toys,22.52,3,15
C06096,T110739,2025-03-19,S032,Home,154.64,3,10
C04676,T110740,2023-12-21,S013,Clothing,128.26,2,10
C01502,T110741,2024-12-14,S005,Clothing,,1,15
C05372,T110742,05/10/2025,S031,Clothing,77.34,2,15
C03125,T110743,07/08/2024,S014,Clothing,175.14,3,0
C08972,T110744,07/05/2023,S018,Clothing,61.76,2,0
C08857,T110745,2025-05-10,S021,Beauty,132.57,3,15
C06974,T110746,08/13/2023,S045,Home,158.23,1,15
C00108,T110747,2025-04-19,S017,Toys,119.5,4,20
C04096,T110748,2024-01-16,S017,Toys,55.91,2,20
C08432,T110749,2024-09-18,S021,Electronics,57.26,2,0
C08494,T110750,09/17/2024,S040,Toys,17.94,2,5
C00596,T110751,09/15/2024,S034,Beauty,34.33,1,5
C06954,T110752,2024-11-02,S042,Toys,150.11,2,15
C01593,T110753,02/28/2025,S015,Beauty,111.11,4,15
C00643,T110754,2024-10-27,S011,Home,68.03,4,0
C04834,T110755,02/03/2024,S034,Toys,41.26,2,10
C05214,T110756,2023-12-03,S042,Electronics,,3,20
C02782,T110757,2023-07-21,S029,Electronics,125.26,1,10
C09037,T110758,2023-07-18,S006,Clothing,76.54,3,0
C00929,T110759,2024-08-09,S035,Home,112.07,1,10
C04812,T110760,06/21/2023,S046,Beauty,57.44,2,0
C00477,T110761,2024-02-21,S048,Clothing,216.71,4,15
C08318,T110762,2024-06-02,S049,Electronics,177.42,1,20
C02998,T110763,2023-08-11,S025,Toys,52.31,4,15
C00933,T110764,2025-06-03,S022,Home,178.17,2,20
C00320,T110765,2024-11-03,S041,Clothing,137.58,1,20
C00830,T110766,2023-09-02,S020,Home,,2,10
C02848,T110767,01/13/2025,S026,Electronics,188.04,4,5
C08622,T110768,12/19/2023,S031,Clothing,224.14,4,10
C04259,T110769,2024-02-16,S035,Home,13.97,4,15
C02900,T110770,03/04/2024,S045,Home,123.79,1,10
C04569,T110771,2024-11-02,S030,Home,58.12,3,20
C06603,T110772,2024-02-25,S050,Beauty,82.05,3,5
C07526,T110773,03/22/2025,S043,Electronics,73.4,2,15
C01384,T110774,11/15/2024,S034,Toys,123.75,3,0
C00396,T110775,2023-07-28,S026,Electronics,36.29,2,0
C07020,T110776,2024-07-08,S013,Home,101.17,2,0
C03099,T110777,07/21/2024,S045,Toys,213.45,4,5
C05407,T110778,2024-11-06,S033,Electronics,29.73,3,10
C07228,T110779,2024-12-29,S017,Home,200.05,1,10
C02082,T110780,2023-10-02,S029,Home,177.48,3,10
C06561,T110781,01/16/2025,S005,Toys,59.56,2,20
C06884,T110782,05/24/2025,S001,Electronics,110.96,4,0
C05704,T110783,2024-06-23,S014,Home,63.97,3,10
C07265,T110784,09/08/2024,S037,Electronics,53.55,1,20
C01569,T110785,11/14/2024,S011,Toys,128.78,2,15
C04348,T110786,2024-11-29,S007,Toys,97.58,1,10
C02409,T110787,2024-06-08,S039,Toys,49.27,4,5
C00584,T110788,2023-09-12,S007,Home,94.47,4,5
C02949,T110789,2025-02-17,S026,Electronics,158.13,4,10
C04398,T110790,2023-07-29,S039,Clothing,148.46,1,10
C02367,T110791,03/12/2024,S048,Toys,14.75,4,10
C02370,T110792,2023-11-08,S035,Clothing,123.31,1,0
C00826,T110793,2025-02-27,S040,Electronics,110.92,2,10
C06030,T110794,2024-03-10,S025,Toys,104.99,1,10
C01295,T110795,07/28/2024,S005,Home,16.55,3,10
C00817,T110796,04/21/2024,S047,Toys,126.21,3,15
C00609,T110797,2024-12-01,S048,Electronics,139.76,4,15
C00301,T110798,10/21/2023,S029,Clothing,129.99,3,15
C09093,T110799,12/09/2023,S028,Clothing,101.42,3,15
C01750,T110800,2025-02-15,S025,Home,87.39,3,15
C00862,T110801,08/04/2023,S003,Beauty,73.45,3,0
C04341,T110802,10/13/2024,S015,Beauty,36.03,13,20
C00998,T110803,2024-08-25,S002,Beauty,176.1,4,20
C01351,T110804,2024-10-14,S015,Home,88.47,3,15
C00393,T110805,05/11/2024,S033,Home,116.25,1,20
C01127,T110806,10/10/2024,S044,Toys,100.4,1,20
C01148,T110807,12/20/2023,S036,Home,78.19,4,20
C09790,T110808,2024-06-23,S020,Beauty,163.93,3,15
C08868,T110809,07/02/2024,S044,Electronics,138.88,2,20
C03946,T110810,2023-11-29,S012,Clothing,164.62,2,0
C02581,T110811,11/13/2023,S032,Clothing,175.34,3,20
C07673,T110812,09/21/2024,S027,Home,128.35,3,10
C01902,T110813,2023-07-29,S032,Clothing,81.24,2,20
C08051,T110814,09/15/2023,S031,Clothing,77.41,3,10
C08065,T110815,2024-01-26,S003,Toys,125.32,1,5
C09943,T110816,01/12/2025,S049,Beauty,50.92,4,5
C04118,T110817,05/30/2025,S045,Clothing,5.0,1,0
C00739,T110818,02/03/2024,S005,Electronics,132.84,4,5
C00593,T110819,05/05/2025,S038,Electronics,57.87,2,10
C00888,T110820,04/30/2025,S027,Beauty,57.47,2,15
C02433,T110821,07/12/2023,S030,Electronics,47.91,1,10
C07579,T110822,2024-10-30,S037,Home,102.36,3,0
C05377,T110823,2024-10-07,S013,Toys,86.51,1,5
C04792,T110824,2023-07-07,S025,Clothing,100.79,4,5
C09751,T110825,2024-12-31,S022,Beauty,92.79,3,10
C02439,T110826,2025-02-27,S025,Clothing,36.77,3,15
C09974,T110827,10/29/2023,S026,Beauty,191.5,2,20
C07737,T110828,10/26/2023,S044,Toys,25.58,3,20
C06744,T110829,03/29/2024,S026,Beauty,167.6,3,20
C03954,T110830,2024-02-26,S014,Home,192.12,3,5
C05331,T110831,02/04/2024,S004,Beauty,34.19,3,15
C03691,T110832,2023-10-18,S001,Toys,119.27,2,20
C02201,T110833,01/30/2025,S030,Home,180.32,4,5
C06508,T110834,2024-08-22,S041,Home,78.65,3,0
C01381,T110835,09/01/2023,S023,Clothing,167.64,4,10
C02701,T110836,09/01/2024,S049,Beauty,,1,15
C07458,T110837,04/15/2025,S047,Electronics,115.53,3,20
C00627,T110838,2025-03-03,S013,Electronics,176.68,3,20
C03097,T110839,2023-10-08,S039,Home,14.35,2,10
C06414,T110840,2025-01-22,S001,Clothing,99.32,3,20
C04355,T110841,10/18/2023,S023,Clothing,144.51,2,5
C05176,T110842,03/28/2024,S036,Clothing,161.76,2,15
C01240,T110843,2023-11-26,S045,Toys,66.77,4,10
C06216,T110844,2024-04-28,S040,Electronics,199.94,4,0
C01386,T110845,2024-06-05,S031,Beauty,,3,5
C06635,T110846,05/17/2025,S018,Clothing,86.16,3,20
C08681,T110847,2025-04-28,S019,Home,117.25,4,0
C04560,T110848,09/17/2024,S009,Beauty,,3,20
C00827,T110849,10/30/2024,S034,Toys,,2,15
C04265,T110850,2023-06-19,S015,Beauty,56.53,2,10
C01257,T110851,05/14/2024,S005,Electronics,240.3,1,0
C04220,T110852,10/23/2024,S036,Toys,136.35,3,10
C03090,T110853,2023-09-27,S014,Toys,92.52,3,20
C04318,T110854,05/08/2025,S050,Beauty,97.08,3,10
C01593,T110855,2023-12-10,S043,Beauty,75.73,1,0
C07828,T110856,2023-10-19,S007,Toys,197.38,4,0
C01830,T110857,2024-06-10,S024,Toys,140.35,1,15
C07907,T110858,03/14/2025,S015,Electronics,60.83,2,5
C00541,T110859,2024-03-04,S024,Clothing,38.68,2,5
C01889,T110860,2025-02-10,S031,Beauty,82.39,2,10
C00826,T110861,12/11/2023,S028,Clothing,74.69,1,0
C08197,T110862,05/10/2025,S003,Toys,169.36,3,0
C02618,T110863,06/06/2023,S039,Beauty,109.53,4,0
C01452,T110864,2023-12-30,S022,Clothing,108.41,1,0
C04171,T110865,2023-11-16,S033,Toys,37.1,2,15
C08772,T110866,04/25/2025,S019,Beauty,88.7,4,0
C07424,T110867,05/06/2025,S022,Toys,55.76,4,20
C00612,T110868,2024-01-18,S007,Home,79.97,1,0
C07265,T110869,2025-04-27,S039,Home,184.76,4,10
C07682,T110870,2024-03-26,S021,Toys,,2,5
C09772,T110871,05/09/2024,S015,Clothing,79.17,2,0
C09262,T110872,12/13/2024,S024,Home,71.22,1,0
C09497,T110873,01/24/2024,S012,Toys,31.63,1,5
C04800,T110874,2024-09-02,S033,Home,83.93,1,10
C07699,T110875,03/28/2025,S035,Home,113.62,1,15
C08617,T110876,2024-10-15,S010,Beauty,71.33,3,10
C09600,T110877,12/05/2024,S013,Clothing,,3,10
C07937,T110878,2023-08-21,S030,Clothing,194.43,2,15
C01003,T110879,06/25/2024,S019,Home,116.4,1,5
C09387,T110880,2024-04-24,S022,Clothing,97.78,4,20
C04343,T110881,04/25/2024,S005,Toys,122.29,3,10
C03033,T110882,12/01/2023,S013,Electronics,77.25,4,0
C09949,T110883,2024-05-01,S017,Electronics,112.16,2,0
C04880,T110884,05/13/2024,S049,Toys,144.34,4,20
C02870,T110885,2024-05-08,S021,Electronics,117.34,2,10
C03242,T110886,2024-02-12,S042,Electronics,33.12,2,15
C01189,T110887,2023-06-25,S031,Electronics,46.87,3,10
C00129,T110888,04/16/2024,S022,Clothing,148.99,1,0
C04838,T110889,2023-08-05,S010,Home,83.89,2,0
C05335,T110890,2023-07-22,S019,Home,53.21,3,10
C01117,T110891,2024-03-30,S021,Clothing,110.15,1,15
C04505,T110892,05/02/2025,S043,Beauty,144.45,4,15
C03329,T110893,2024-05-08,S012,Electronics,85.16,1,0
C08500,T110894,07/30/2023,S032,Home,224.09,3,10
C03554,T110895,2024-01-25,S020,Toys,96.12,1,5
C00651,T110896,07/23/2024,S043,Electronics,42.36,3,0
C05359,T110897,2024-04-13,S022,Clothing,133.97,2,15
C04226,T110898,2023-06-28,S004,Electronics,129.87,3,15
C08080,T110899,07/19/2024,S048,Home,74.42,3,5
C08545,T110900,12/11/2023,S017,Electronics,40.6,2,0
C02565,T110901,05/15/2024,S030,Home,67.26,1,20
C09612,T110902,2024-10-24,S011,Toys,78.54,2,0
C09066,T110903,2023-06-11,S012,Clothing,108.89,3,20
C00969,T110904,09/16/2024,S020,Beauty,236.46,2,20
C06404,T110905,2023-07-13,S016,Home,81.27,2,0
C01069,T110906,05/10/2024,S039,Home,73.53,3,10
C04180,T110907,2023-09-01,S047,Electronics,125.46,3,10
C02086,T110908,2023-11-02,S032,Beauty,25.72,4,20
C06339,T110909,2025-01-22,S048,Toys,91.84,2,20
C00575,T110910,03/13/2024,S009,Toys,83.52,3,0
C04249,T110911,07/25/2024,S021,Clothing,131.48,3,10
C03229,T110912,08/12/2024,S023,Beauty,5.0,3,10
C01264,T110913,2024-08-31,S004,Electronics,101.07,4,15
C09850,T110914,03/18/2024,S040,Beauty,112.8,4,5
C04167,T110915,05/06/2024,S022,Beauty,101.85,3,20
C01530,T110916,07/10/2024,S014,Home,97.74,3,15
C04615,T110917,07/30/2024,S048,Electronics,90.75,2,5
C05373,T110918,04/10/2025,S034,Clothing,174.98,4,10
C06128,T110919,2024-09-13,S040,Clothing,100.77,1,5
C02073,T110920,2023-10-17,S022,Electronics,136.78,4,0
C01651,T110921,2024-12-05,S023,Home,5.0,4,0
C05293,T110922,10/23/2023,S023,Beauty,105.96,3,15
C07381,T110923,2024-01-26,S036,Clothing,81.61,4,5
C04812,T110924,2024-03-23,S002,Clothing,74.67,3,5
C07132,T110925,2024-09-04,S036,Beauty,74.95,1,5
C04136,T110926,05/06/2025,S030,Clothing,33.61,1,20
C02880,T110927,03/30/2024,S047,Clothing,164.64,3,15
C00750,T110928,2025-05-31,S026,Home,63.74,2,10
C02258,T110929,2025-04-06,S046,Home,145.19,2,10
C07972,T110930,2024-07-30,S040,Home,125.69,4,5
C09797,T110931,2024-12-03,S048,Home,102.41,4,20
C08873,T110932,05/02/2025,S021,Home,210.58,3,15
C08704,T110933,2023-06-28,S026,Toys,127.85,4,20
C04165,T110934,03/17/2024,S029,Beauty,9.18,3,20
C02751,T110935,08/15/2024,S041,Electronics,82.24,4,20
C09336,T110936,2025-04-28,S013,Electronics,100.07,3,5
C02662,T110937,02/12/2025,S016,Electronics,90.02,2,0
C02272,T110938,2024-03-01,S020,Beauty,135.6,1,0
C02661,T110939,2024-07-21,S020,Electronics,52.13,2,15
C01745,T110940,2024-01-22,S038,Clothing,141.81,4,0
C09032,T110941,01/14/2025,S004,Beauty,63.06,2,15
C03245,T110942,2024-05-28,S012,Toys,62.28,3,20
C00574,T110943,08/26/2023,S020,Toys,47.26,1,5
C02703,T110944,07/06/2023,S016,Toys,30.06,2,15
C00196,T110945,11/29/2024,S032,Electronics,84.5,4,0
C07978,T110946,2023-06-29,S013,Beauty,160.83,4,10
C09362,T110947,2024-03-10,S029,Electronics,69.63,1,10
C06282,T110948,2024-06-30,S002,Clothing,150.28,2,10
C01359,T110949,05/09/2024,S031,Clothing,104.34,1,10
C07893,T110950,10/30/2023,S029,Clothing,41.02,3,0
C04921,T110951,2024-04-24,S016,Electronics,195.48,1,5
C03642,T110952,05/12/2025,S003,Clothing,76.5,4,5
C02024,T110953,2025-02-25,S010,Electronics,89.92,2,0
C07283,T110954,12/23/2023,S041,Clothing,136.4,3,10
C00372,T110955,10/30/2024,S047,Clothing,73.97,3,5
C09016,T110956,2024-10-10,S044,Beauty,21.65,4,15
C02031,T110957,07/20/2024,S001,Home,97.33,4,10
C02776,T110958,08/23/2023,S025,Clothing,152.64,4,15
C00950,T110959,2024-07-06,S025,Electronics,165.03,18,0
C07329,T110960,04/08/2024,S006,Beauty,105.72,4,0
C04426,T110961,2025-01-26,S038,Home,127.14,4,0
C06802,T110962,2024-04-06,S011,Beauty,14.76,1,15
C05964,T110963,07/23/2023,S017,Electronics,87.72,1,15
C00664,T110964,05/08/2024,S037,Beauty,125.67,4,0
C09068,T110965,04/03/2025,S036,Beauty,132.67,4,20
C08299,T110966,06/08/2023,S022,Beauty,46.79,2,20
C01578,T110967,2025-01-02,S011,Home,143.51,2,10
C00659,T110968,2024-06-03,S046,Home,5.0,3,20
C05959,T110969,2025-02-07,S037,Home,120.84,4,5
C09317,T110970,05/06/2025,S038,Clothing,100.45,3,10
C03245,T110971,05/21/2025,S040,Clothing,69.47,2,10
C02256,T110972,2024-06-03,S022,Beauty,234.22,2,10
C02938,T110973,03/07/2025,S012,Beauty,121.46,3,15
C00575,T110974,04/08/2025,S035,Electronics,,3,15
C07957,T110975,2024-04-25,S038,Toys,87.99,2,0
C05881,T110976,06/11/2024,S020,Toys,189.65,1,0
C02101,T110977,07/11/2024,S024,Home,5.0,3,15
C06529,T110978,2024-07-11,S015,Toys,120.51,4,15
C09502,T110979,2025-01-09,S017,Beauty,40.44,2,5
C03193,T110980,2024-10-28,S006,Beauty,53.44,4,5
C04776,T110981,02/16/2025,S009,Home,154.81,3,10
