SaleID,Date,CustomerID,ProductTier,Region,Revenue,ContractLength
S05473,01/21/2024,C4197,Basic,NW,427.66,12
S05474,03/12/2024,C4303,Pro,West,3090.32,12
S05475,02/05/2024,C1834,Basic,East,540.44,12
S05476,05/17/2024,C5851,Pro,East,3761.69,12
S05477,02/20/2024,C5886,Basic,North,401.42,6
S05478,03/08/2024,C3915,Pro,North,2240.69,12
S05479,06/09/2024,C2665,Pro,SE,2620.66,12
S05480,01/20/2024,C1141,Basic,NW,646.42,12
S05481,01/20/2024,C3928,Enterprise,MidWest,13182.68,12
S05482,01/05/2024,C4173,Basic,SE,553.49,6
S05483,05/09/2024,C3398,Pro,East,2955.32,6
S05484,06/10/2024,C1795,Pro,South,2683.79,12
S05485,01/08/2024,C5570,Pro,SE,3107.55,12
S05486,05/28/2024,C3138,Enterprise,MidWest,18959.25,6
S05487,05/28/2024,C5631,Basic,West,567.38,12
S05488,04/13/2024,C2569,Pro,NW,2032.96,12
S05489,05/31/2024,C4590,Pro,SE,3268.03,
S05490,02/24/2024,C5434,Enterprise,SW,23152.73,24
S05491,01/10/2024,C3410,Basic,NW,530.49,12
S05492,05/21/2024,C4538,Pro,SW,3904.7,
S05493,03/07/2024,C4676,Pro,West,4392.37,12
S05494,05/19/2024,C5665,Basic,East,516.4,6
S05495,05/18/2024,C1424,Pro,East,2950.43,6
S05496,04/30/2024,C5117,Basic,South,542.98,24
S05497,06/16/2024,C4930,Pro,East,4029.82,12
S05498,02/08/2024,C1159,Enterprise,NW,14204.39,
S05499,04/03/2024,C1969,Pro,SE,2082.65,12
S05500,04/10/2024,C5348,Pro,North,3287.82,6
S05501,02/27/2024,C4867,Pro,East,3742.62,12
S05502,05/30/2024,C2327,Basic,North,539.96,12
S05503,03/15/2024,C4395,Basic,West,543.89,24
S05504,02/04/2024,C1286,Pro,NE,2969.16,12
S05505,04/28/2024,C1255,Basic,NW,476.51,12
S05506,05/08/2024,C1925,Basic,SW,627.08,12
S05507,05/10/2024,C2671,Pro,Central,1572.93,12
S05508,01/24/2024,C4503,Basic,South,509.17,12
S05509,04/11/2024,C4050,Basic,East,401.77,12
S05510,04/03/2024,C2006,Pro,NE,2973.81,36
S05511,05/08/2024,C1389,Basic,SE,526.4,24
S05512,01/03/2024,C2891,Enterprise,South,17529.4,12
S05513,06/18/2024,C3223,Enterprise,East,15708.99,6
S05514,03/02/2024,C3421,Pro,Central,4112.45,12
S05515,06/06/2024,C3482,Basic,MidWest,510.56,12
S05516,06/24/2024,C3064,Pro,Central,2150.85,6
S05517,02/12/2024,C2077,Enterprise,West,20173.88,12
S05518,05/11/2024,C5927,Pro,NE,3269.28,12
S05519,02/05/2024,C5876,Basic,MidWest,404.03,12
S05520,04/24/2024,C1354,Pro,SW,3584.71,12
S05521,02/10/2024,C4222,Enterprise,NE,12208.52,36
S05522,02/15/2024,C4964,Pro,SE,3748.22,12
S05523,05/24/2024,C3246,Pro,MidWest,1990.76,24
S05524,05/24/2024,C3809,Pro,North,2899.97,36
S05525,06/17/2024,C4456,Pro,MidWest,3344.15,12
S05526,02/07/2024,C5576,Basic,West,393.33,36
S05527,05/03/2024,C4283,Pro,South,3418.56,12
S05528,04/01/2024,C4065,Basic,SW,603.28,12
S05529,01/11/2024,C2350,Pro,SW,2837.14,12
S05530,02/26/2024,C3464,Basic,North,539.3,12
S05531,05/04/2024,C1316,Pro,East,2363.72,12
S05532,02/29/2024,C4095,Basic,East,786.14,12
S05533,01/17/2024,C2161,Pro,South,3004.98,12
S05534,03/08/2024,C2032,Pro,South,3265.0,24
S05535,04/04/2024,C1957,Basic,MidWest,473.2,6
S05536,02/29/2024,C3650,Basic,NE,433.94,6
S05537,01/11/2024,C3819,Basic,Central,596.44,24
S05538,06/20/2024,C5893,Enterprise,NE,2965.64,6
S05539,02/22/2024,C4573,Pro,MidWest,1540.85,12
S05540,05/12/2024,C4913,Pro,NW,3256.2,12
S05541,04/02/2024,C2121,Basic,NW,463.23,24
S05542,04/09/2024,C3583,Pro,MidWest,3676.31,12
S05543,04/30/2024,C4485,Enterprise,MidWest,12410.15,6
S05544,04/26/2024,C2460,Enterprise,SW,6642.43,12
S05545,01/12/2024,C2509,Pro,NE,2946.92,6
S05546,01/11/2024,C2481,Basic,SE,473.2,24
S05547,06/15/2024,C2023,Basic,West,391.75,24
S05548,03/23/2024,C5988,Basic,SE,578.63,36
S05549,01/27/2024,C1064,Basic,SW,535.69,6
S05550,06/29/2024,C3717,Basic,South,401.42,36
S05551,05/13/2024,C2932,Basic,Central,346.71,24
S05552,06/11/2024,C2765,Basic,Central,535.51,6
S05553,03/11/2024,C3415,Enterprise,West,10218.33,6
S05554,03/08/2024,C4601,Pro,Central,2232.48,36
S05555,05/28/2024,C1240,Enterprise,SW,14454.69,12
S05556,05/19/2024,C3118,Pro,South,3038.0,
S05557,05/25/2024,C5087,Basic,MidWest,550.29,12
S05558,02/14/2024,C3517,Pro,North,3845.57,12
S05559,04/06/2024,C4935,Basic,NW,453.63,12
S05560,06/16/2024,C4185,Pro,SE,3470.1,12
S05561,04/06/2024,C3486,Basic,MidWest,482.58,24
S05562,04/03/2024,C5433,Enterprise,NE,20884.85,12
S05563,05/30/2024,C3363,Basic,NE,415.18,12
S05564,06/16/2024,C3667,Basic,Central,552.42,12
S05565,01/20/2024,C4050,Enterprise,NE,10864.53,6
S05566,05/12/2024,C5892,Basic,SW,409.29,24
S05567,03/05/2024,C2825,Pro,West,2634.84,12
S05568,04/06/2024,C5921,Pro,MidWest,1318.26,12
S05569,02/27/2024,C4580,Enterprise,North,19932.63,12
S05570,05/12/2024,C3672,Enterprise,East,10635.11,12
S05571,04/13/2024,C2398,Enterprise,South,12696.19,12
S05572,03/31/2024,C1789,Basic,West,403.27,6
S05573,03/29/2024,C2898,Enterprise,NE,19749.39,24
S05574,05/04/2024,C5377,Pro,East,3213.67,12
S05575,05/03/2024,C2845,Pro,SE,3440.68,6
S05576,06/03/2024,C3560,Basic,MidWest,516.98,24
S05577,01/02/2024,C1050,Pro,NE,3134.66,12
S05578,05/08/2024,C5006,Enterprise,SW,16660.98,12
S05579,02/05/2024,C1670,Enterprise,NE,19746.16,12
S05580,04/22/2024,C2123,Pro,MidWest,2082.09,12
S05581,02/12/2024,C3354,Basic,NW,442.93,6
S05582,02/28/2024,C3728,Basic,Central,1184.59,12
S05583,01/20/2024,C3848,Enterprise,SE,17999.62,12
S05584,05/11/2024,C2787,Pro,SE,3353.01,24
S05585,06/13/2024,C1832,Pro,MidWest,3574.49,12
S05586,03/12/2024,C2361,Basic,SW,244.98,6
S05587,02/24/2024,C5881,Pro,NE,2653.82,6
S05588,02/08/2024,C1461,Pro,East,1095.73,24
S05589,02/17/2024,C1027,Enterprise,SW,24756.17,12
S05590,02/10/2024,C3040,Pro,North,3101.61,12
S05591,04/02/2024,C4230,Basic,SW,418.25,24
S05592,06/03/2024,C2046,Pro,NW,2902.19,24
S05593,01/31/2024,C2514,Basic,North,498.19,12
S05594,06/18/2024,C1748,Enterprise,SW,24885.13,6
S05595,02/28/2024,C1556,Basic,NW,480.76,12
S05596,04/16/2024,C4869,Pro,NW,3148.47,36
S05597,03/25/2024,C2940,Basic,NW,440.69,6
S05598,01/30/2024,C2172,Pro,West,4687.6,24
S05599,05/03/2024,C4795,Pro,South,4257.9,12
S05600,06/21/2024,C5052,Pro,MidWest,1435.1,6
S05601,05/02/2024,C2286,Basic,SE,585.37,12
S05602,05/02/2024,C4486,Basic,West,544.8,12
S05603,02/23/2024,C3217,Basic,South,422.41,24
S05604,05/31/2024,C5391,Pro,MidWest,2205.37,12
S05605,02/11/2024,C5469,Basic,SE,297.0,12
S05606,06/14/2024,C3018,Pro,North,3514.18,36
S05607,04/15/2024,C3838,Enterprise,NE,8202.92,12
S05608,01/06/2024,C5552,Enterprise,West,16549.26,36
S05609,03/03/2024,C3629,Pro,SE,2129.26,
S05610,01/12/2024,C3631,Pro,SE,2043.78,12
S05611,02/02/2024,C5539,Basic,East,505.03,24
S05612,05/26/2024,C3660,Pro,North,4000.49,12
S05613,05/31/2024,C2400,Enterprise,West,11162.37,12
S05614,02/11/2024,C2482,Basic,NW,494.08,24
S05615,02/04/2024,C5787,Pro,NW,3082.3,12
S05616,06/10/2024,C3500,Enterprise,South,14606.18,12
S05617,05/11/2024,C2395,Enterprise,SE,16549.08,12
S05618,01/11/2024,C3836,Basic,North,501.63,36
S05619,05/26/2024,C2146,Pro,SW,1606.9,12
S05620,02/07/2024,C3561,Basic,Central,630.47,36
S05621,01/15/2024,C1830,Basic,West,539.49,12
S05622,02/12/2024,C4326,Enterprise,SW,13933.91,12
S05623,03/07/2024,C1947,Enterprise,East,10002.51,12
S05624,02/16/2024,C5115,Pro,SE,2707.9,36
S05625,05/12/2024,C3684,Basic,NE,587.4,12
S05626,04/13/2024,C5007,Enterprise,East,8345.5,12
S05627,06/02/2024,C4016,Pro,South,2328.55,12
S05628,05/24/2024,C1688,Basic,North,491.46,12
S05629,06/12/2024,C4675,Pro,NW,1714.15,36
S05630,01/05/2024,C1545,Basic,NW,402.93,12
S05631,06/18/2024,C1448,Pro,NE,2779.32,12
S05632,03/13/2024,C3752,Pro,MidWest,1038.88,6
S05633,01/22/2024,C1427,Basic,MidWest,475.94,24
S05634,02/25/2024,C5334,Basic,SE,368.52,12
S05635,04/24/2024,C1386,Basic,NW,618.3,12
S05636,06/04/2024,C3975,Basic,South,444.55,24
S05637,04/30/2024,C3527,Pro,NW,3590.71,24
S05638,05/03/2024,C5909,Enterprise,East,16929.39,6
S05639,02/13/2024,C1759,Basic,North,421.1,12
S05640,02/26/2024,C3116,Basic,West,535.19,12
S05641,04/15/2024,C4671,Pro,NW,4360.18,12
S05642,06/02/2024,C4720,Enterprise,SW,15248.12,6
S05643,02/06/2024,C3517,Basic,Central,464.5,12
S05644,05/29/2024,C3205,Basic,SW,538.06,36
S05645,02/16/2024,C4863,Pro,SE,3387.35,12
S05646,06/08/2024,C2886,Basic,East,463.04,24
S05647,06/17/2024,C3999,Basic,West,209.56,24
S05648,05/10/2024,C2759,Pro,NE,2287.2,
S05649,03/08/2024,C3921,Pro,Central,1956.48,36
S05650,02/12/2024,C2156,Pro,NW,2981.2,
S05651,06/24/2024,C3437,Pro,SW,3941.05,6
S05652,03/28/2024,C4591,Pro,South,3390.01,12
S05653,04/26/2024,C5332,Basic,SE,450.21,36
S05654,06/01/2024,C3423,Basic,South,526.21,12
S05655,05/31/2024,C1918,Basic,North,498.02,6
S05656,01/18/2024,C4778,Basic,West,552.05,36
S05657,02/28/2024,C1975,Pro,SE,3460.93,12
S05658,04/06/2024,C3919,Enterprise,SE,21511.1,6
S05659,04/08/2024,C5756,Enterprise,North,14303.57,12
S05660,02/03/2024,C3459,Pro,East,1561.73,36
S05661,01/28/2024,C5678,Basic,NE,367.49,24
S05662,01/05/2024,C4763,Basic,Central,501.74,
S05663,02/21/2024,C2633,Enterprise,SE,13655.69,12
S05664,05/13/2024,C3129,Pro,NE,3577.7,12
S05665,05/09/2024,C3370,Pro,South,3829.96,6
S05666,06/24/2024,C5940,Pro,MidWest,3028.93,12
S05667,04/17/2024,C2664,Pro,MidWest,2000.14,6
S05668,02/08/2024,C1300,Enterprise,West,17809.77,12
S05669,06/04/2024,C3730,Basic,SE,527.91,24
S05670,01/25/2024,C2895,Pro,Central,3507.79,24
S05671,02/15/2024,C5000,Enterprise,SE,11375.6,24
S05672,05/01/2024,C5182,Basic,Central,798.08,12
S05673,06/06/2024,C5377,Pro,NE,1603.7,12
S05674,06/02/2024,C1248,Basic,MidWest,509.35,6
S05675,01/10/2024,C2820,Enterprise,Central,18573.09,12
S05676,05/16/2024,C2599,Basic,North,582.67,12
S05677,05/08/2024,C2022,Pro,MidWest,3007.65,12
S05678,01/31/2024,C5340,Basic,SE,562.11,24
S05679,01/24/2024,C2783,Pro,North,3724.04,24
S05680,05/03/2024,C4451,Basic,South,510.79,12
S05681,06/17/2024,C1681,Basic,NE,522.86,12
S05682,02/03/2024,C1562,Pro,West,3512.99,12
S05683,06/03/2024,C2646,Enterprise,NW,15106.99,12
S05684,05/18/2024,C2963,Basic,Central,633.39,24
S05685,01/01/2024,C5269,Basic,MidWest,599.75,6
S05686,06/22/2024,C5922,Pro,Central,2754.94,24
S05687,06/15/2024,C2492,Pro,Central,2425.3,12
S05688,04/20/2024,C4498,Enterprise,West,18866.33,
S05689,05/13/2024,C1306,Basic,MidWest,508.6,12
S05690,04/17/2024,C5202,Pro,SW,2525.67,12
S05691,04/04/2024,C4886,Basic,North,452.03,24
S05692,01/12/2024,C5145,Basic,NW,564.82,12
S05693,06/27/2024,C5382,Pro,Central,2628.02,12
S05694,05/15/2024,C2434,Pro,MidWest,4156.68,6
S05695,04/19/2024,C5561,Pro,MidWest,2201.76,12
S05696,02/28/2024,C1559,Basic,Central,449.9,6
S05697,05/03/2024,C3888,Pro,South,2255.79,12
S05698,04/07/2024,C2426,Pro,MidWest,2024.81,12
S05699,03/30/2024,C4931,Enterprise,NE,11019.2,12
S05700,05/30/2024,C5450,Basic,NW,449.14,12
S05701,06/27/2024,C4892,Basic,NW,458.02,36
S05702,05/27/2024,C2608,Basic,SE,283.52,12
S05703,01/26/2024,C1078,Pro,Central,2045.22,12
S05704,04/18/2024,C3336,Basic,NW,517.99,12
S05705,02/04/2024,C5545,Enterprise,South,11488.07,24
S05706,03/06/2024,C4561,Basic,SW,604.13,12
S05707,05/02/2024,C2506,Enterprise,Central,13792.05,
S05708,02/29/2024,C3588,Basic,North,559.24,12
S05709,01/22/2024,C1512,Pro,Central,2702.38,6
S05710,03/13/2024,C3567,Enterprise,SW,19577.28,6
S05711,06/02/2024,C2487,Basic,SE,266.64,36
S05712,05/19/2024,C2001,Enterprise,East,15533.18,12
S05713,04/14/2024,C4646,Pro,Central,4224.33,12
S05714,03/06/2024,C3504,Enterprise,NE,7714.29,12
S05715,02/18/2024,C4347,Pro,MidWest,3601.82,6
S05716,01/02/2024,C3676,Basic,West,539.18,12
S05717,01/02/2024,C2742,Basic,NE,357.25,12
S05718,05/27/2024,C3682,Basic,SW,534.81,
S05719,05/13/2024,C2854,Basic,South,534.1,6
S05720,01/31/2024,C4953,Basic,North,490.88,6
S05721,05/13/2024,C5193,Basic,SW,614.14,24
S05722,01/02/2024,C1409,Pro,West,3802.41,12
S05723,04/06/2024,C1831,Pro,SW,3651.94,12
S05724,06/16/2024,C5193,Basic,MidWest,640.18,12
S05725,02/22/2024,C5624,Basic,West,418.82,36
S05726,06/25/2024,C1879,Pro,MidWest,2581.47,12
S05727,03/21/2024,C3918,Basic,North,434.1,12
S05728,04/14/2024,C4480,Basic,NW,448.9,12
S05729,04/02/2024,C4918,Basic,West,450.81,12
S05730,01/28/2024,C2540,Enterprise,East,14321.04,36
S05731,02/09/2024,C3396,Enterprise,SW,13073.33,12
S05732,04/19/2024,C3287,Basic,NE,391.24,24
S05733,06/15/2024,C4125,Pro,SW,3635.02,12
S05734,05/29/2024,C5067,Pro,North,2299.45,12
S05735,03/05/2024,C1717,Pro,North,4259.51,6
S05736,03/07/2024,C4925,Pro,MidWest,3645.43,12
S05737,05/17/2024,C4626,Pro,North,2057.47,12
S05738,04/18/2024,C4103,Basic,West,498.01,
S05739,05/24/2024,C2331,Basic,NE,358.42,24
S05740,04/03/2024,C5853,Pro,North,4019.35,24
S05741,06/05/2024,C4256,Enterprise,Central,15025.26,6
S05742,03/11/2024,C5823,Pro,Central,2973.35,24
S05743,06/23/2024,C1534,Enterprise,MidWest,16104.95,12
S05744,04/11/2024,C3542,Enterprise,North,14137.69,
S05745,02/22/2024,C2838,Basic,North,434.11,12
S05746,04/15/2024,C2719,Pro,East,2923.02,12
S05747,05/21/2024,C4244,Pro,NE,4003.44,12
S05748,05/22/2024,C2118,Enterprise,North,12217.1,12
S05749,05/03/2024,C5814,Enterprise,East,21969.4,12
S05750,02/15/2024,C5952,Pro,MidWest,2622.35,12
S05751,04/04/2024,C5715,Basic,SW,517.97,12
S05752,05/23/2024,C3104,Pro,East,4568.86,6
S05753,05/22/2024,C4080,Basic,Central,556.45,12
S05754,05/03/2024,C4522,Pro,Central,3283.16,12
S05755,03/05/2024,C3146,Enterprise,West,18267.86,
S05756,03/19/2024,C3797,Basic,East,599.88,36
S05757,05/27/2024,C1431,Pro,NE,2330.58,12
S05758,03/29/2024,C5993,Pro,NW,3398.65,12
S05759,06/29/2024,C5813,Pro,SW,3206.38,12
S05760,04/11/2024,C5711,Basic,SE,283.36,12
S05761,02/05/2024,C5799,Pro,MidWest,3198.28,12
S05762,06/17/2024,C1237,Enterprise,North,10049.35,6
S05763,01/31/2024,C1302,Enterprise,SW,15562.52,6
S05764,02/28/2024,C1918,Basic,East,598.43,12
S05765,04/24/2024,C1395,Enterprise,NE,10329.6,24
S05766,06/28/2024,C5360,Pro,MidWest,2905.0,24
S05767,02/11/2024,C5878,Basic,West,457.42,
S05768,01/26/2024,C5539,Basic,MidWest,614.11,12
S05769,02/24/2024,C3787,Basic,SW,445.01,12
S05770,05/10/2024,C4929,Enterprise,SW,16085.79,6
S05771,04/12/2024,C2866,Pro,SE,3505.1,24
S05772,03/27/2024,C5730,Pro,NW,3607.76,6
S05773,05/20/2024,C1138,Basic,NE,403.11,
S05774,06/06/2024,C5352,Pro,West,2796.5,12
S05775,06/27/2024,C2916,Basic,South,660.14,12
S05776,06/24/2024,C3788,Basic,MidWest,498.45,12
S05777,06/29/2024,C2341,Pro,NW,3824.32,12
S05778,01/14/2024,C1779,Basic,NE,705.8,12
S05779,02/11/2024,C1696,Enterprise,SW,14662.23,12
S05780,04/09/2024,C5426,Basic,Central,583.12,12
S05781,06/11/2024,C5869,Pro,NE,3762.97,12
S05782,01/02/2024,C4355,Pro,MidWest,1913.19,6
S05783,01/24/2024,C5276,Pro,NE,3321.51,6
S05784,02/07/2024,C3379,Basic,SE,650.33,
S05785,04/30/2024,C3355,Basic,SE,342.2,12
S05786,06/02/2024,C2394,Enterprise,NE,14430.17,6
S05787,04/21/2024,C3415,Basic,SE,511.45,6
S05788,01/23/2024,C4193,Enterprise,NW,14503.01,6
S05789,01/17/2024,C3268,Enterprise,East,13995.43,12
S05790,03/08/2024,C5215,Basic,Central,388.92,6
S05791,02/26/2024,C5232,Basic,MidWest,538.54,6
S05792,04/04/2024,C3437,Pro,MidWest,2403.52,
S05793,01/21/2024,C4750,Enterprise,MidWest,11397.98,12
S05794,06/04/2024,C5774,Enterprise,Central,5564.13,12
S05795,01/10/2024,C4036,Pro,MidWest,1860.65,24
S05796,04/08/2024,C4588,Pro,SW,4182.37,36
S05797,04/12/2024,C2398,Basic,NW,507.76,6
S05798,06/06/2024,C5596,Enterprise,NW,18697.92,12
S05799,06/16/2024,C4038,Enterprise,MidWest,10562.68,24
S05800,05/13/2024,C5016,Basic,West,305.57,12
S05801,03/14/2024,C3691,Basic,SE,434.31,12
S05802,06/01/2024,C5677,Basic,North,308.56,12
S05803,01/15/2024,C3855,Basic,SW,429.95,6
S05804,02/14/2024,C5259,Enterprise,NE,20752.86,36
S05805,06/12/2024,C2035,Basic,SW,490.13,12
S05806,05/06/2024,C5246,Basic,SW,644.9,6
S05807,04/22/2024,C1910,Basic,NW,557.02,12
S05808,01/03/2024,C5852,Enterprise,MidWest,20331.65,24
S05809,02/21/2024,C1420,Pro,SE,2805.32,36
S05810,06/17/2024,C2467,Pro,West,1886.52,12
S05811,05/12/2024,C2175,Basic,Central,398.42,12
S05812,03/14/2024,C1585,Enterprise,North,21126.84,24
S05813,02/19/2024,C4613,Enterprise,East,15893.28,24
S05814,01/09/2024,C5782,Basic,NE,362.54,36
S05815,06/02/2024,C4790,Basic,SW,564.94,6
S05816,05/10/2024,C5413,Basic,West,344.18,6
S05817,05/12/2024,C5990,Basic,SW,546.09,12
S05818,06/27/2024,C1606,Pro,SE,2793.01,12
S05819,02/29/2024,C2127,Enterprise,SW,18446.44,24
S05820,06/06/2024,C3451,Pro,Central,2788.74,12
S05821,02/13/2024,C5332,Enterprise,West,18625.86,6
S05822,06/21/2024,C5427,Pro,MidWest,1775.25,12
S05823,01/10/2024,C2536,Pro,MidWest,3267.38,12
S05824,04/02/2024,C5984,Pro,NE,2644.82,12
S05825,03/02/2024,C4701,Basic,NW,537.35,6
S05826,06/16/2024,C1671,Basic,North,469.24,6
S05827,01/01/2024,C4785,Pro,NE,2284.45,
S05828,02/10/2024,C1117,Basic,NE,489.51,24
S05829,01/23/2024,C3688,Basic,SE,623.76,12
S05830,03/11/2024,C5756,Pro,East,2516.99,12
S05831,04/12/2024,C5334,Enterprise,South,15999.22,12
S05832,03/31/2024,C3451,Pro,East,2461.22,12
S05833,06/20/2024,C3151,Enterprise,SE,5177.78,12
S05834,04/11/2024,C3692,Pro,West,3060.06,36
S05835,04/13/2024,C1810,Pro,SE,6113.1,12
S05836,05/30/2024,C3178,Pro,North,1930.34,6
S05837,02/21/2024,C2688,Enterprise,SE,19792.72,6
S05838,05/12/2024,C4485,Pro,NE,1103.08,12
S05839,01/04/2024,C5066,Pro,East,2955.81,6
S05840,06/29/2024,C2309,Pro,NW,1885.82,12
S05841,01/18/2024,C5285,Pro,NW,3346.03,12
S05842,01/24/2024,C4204,Basic,NE,444.77,12
S05843,05/20/2024,C5287,Basic,East,441.16,6
S05844,03/13/2024,C1858,Basic,Central,386.73,12
S05845,05/23/2024,C1679,Enterprise,East,4252.84,
S05846,05/29/2024,C2492,Basic,East,470.58,12
S05847,03/30/2024,C2782,Basic,NE,428.95,24
S05848,03/29/2024,C1243,Pro,SE,2666.52,12
S05849,03/11/2024,C2719,Basic,East,465.79,12
S05850,02/27/2024,C5326,Pro,West,2327.66,
S05851,06/04/2024,C5118,Basic,Central,511.89,12
S05852,02/19/2024,C3799,Enterprise,SE,13908.8,24
S05853,04/26/2024,C4558,Enterprise,South,19127.59,6
S05854,04/13/2024,C5393,Enterprise,Central,26896.46,12
S05855,05/27/2024,C1934,Pro,MidWest,3182.5,12
S05856,01/02/2024,C1671,Pro,Central,3885.53,24
S05857,03/07/2024,C5735,Basic,North,512.54,24
S05858,02/14/2024,C3013,Basic,NE,546.54,
S05859,04/14/2024,C5995,Basic,Central,467.4,
S05860,05/09/2024,C5027,Pro,West,2918.0,12
S05861,01/28/2024,C5413,Pro,MidWest,2363.87,12
S05862,05/23/2024,C1653,Pro,South,4134.14,6
S05863,01/19/2024,C3253,Basic,South,596.8,12
S05864,05/08/2024,C3757,Pro,NW,3204.11,6
S05865,03/16/2024,C5722,Pro,NW,2179.79,6
S05866,03/28/2024,C1093,Pro,SW,2858.81,12
S05867,01/30/2024,C1185,Pro,MidWest,3773.96,36
S05868,05/11/2024,C5692,Basic,West,744.59,
S05869,03/06/2024,C2367,Enterprise,NE,15385.97,24
S05870,05/17/2024,C1863,Pro,West,3980.35,24
S05871,05/27/2024,C4647,Basic,SW,517.34,12
S05872,03/05/2024,C4833,Basic,West,627.58,12
S05873,06/26/2024,C5727,Pro,NE,1327.6,12
S05874,04/23/2024,C1384,Enterprise,SE,10695.01,6
S05875,04/06/2024,C4034,Pro,NE,3250.68,6
S05876,05/24/2024,C3585,Basic,North,378.32,6
S05877,05/03/2024,C2210,Enterprise,Central,17122.27,24
S05878,03/03/2024,C5589,Pro,South,3031.58,12
S05879,03/27/2024,C4483,Pro,East,1715.56,12
S05880,04/27/2024,C4464,Pro,Central,1566.38,12
S05881,06/23/2024,C5793,Basic,MidWest,533.3,36
S05882,04/27/2024,C2701,Pro,Central,2082.34,
S05883,05/30/2024,C2810,Basic,NW,454.28,12
S05884,01/08/2024,C4061,Enterprise,NW,18154.73,12
S05885,05/03/2024,C1732,Pro,West,2934.49,12
S05886,01/30/2024,C3564,Pro,South,2661.61,
S05887,03/07/2024,C5133,Pro,East,1786.55,12
S05888,01/18/2024,C5411,Enterprise,Central,22499.07,12
S05889,04/07/2024,C1169,Enterprise,Central,19026.62,12
S05890,06/11/2024,C4806,Pro,South,2484.57,36
S05891,02/26/2024,C1097,Pro,MidWest,2277.52,6
S05892,06/22/2024,C3608,Pro,NW,2550.49,12
S05893,06/28/2024,C2598,Pro,NE,2216.66,12
S05894,02/28/2024,C2036,Basic,MidWest,470.33,12
S05895,03/21/2024,C4232,Pro,North,3892.96,12
S05896,04/15/2024,C1163,Basic,West,601.16,6
S05897,03/31/2024,C1995,Enterprise,South,20041.36,24
S05898,05/12/2024,C1998,Basic,SW,370.25,6
S05899,05/17/2024,C5715,Enterprise,MidWest,9821.29,6
S05900,01/03/2024,C2975,Pro,Central,3769.92,12
S05901,06/28/2024,C5788,Pro,East,3360.65,24
S05902,03/08/2024,C1653,Pro,North,2652.33,12
S05903,03/04/2024,C1085,Basic,SW,571.15,12
S05904,03/14/2024,C3036,Basic,NW,550.48,12
S05905,01/24/2024,C5363,Basic,North,346.73,24
S05906,04/12/2024,C2029,Pro,East,1193.6,12
S05907,06/21/2024,C5698,Pro,South,2989.61,12
S05908,03/28/2024,C4885,Pro,SW,1272.47,12
S05909,01/20/2024,C3518,Basic,NW,609.56,12
S05910,05/21/2024,C2101,Basic,Central,551.05,12
S05911,02/15/2024,C3581,Pro,NE,2705.67,12
S05912,05/01/2024,C3863,Enterprise,East,8837.86,12
S05913,03/21/2024,C1993,Pro,NW,2250.61,12
S05914,03/31/2024,C2993,Pro,Central,578.16,12
S05915,02/25/2024,C4494,Pro,NW,4115.46,12
S05916,05/26/2024,C1346,Basic,Central,519.39,36
S05917,03/09/2024,C5701,Enterprise,Central,14098.7,
S05918,02/16/2024,C1483,Pro,North,4468.07,12
S05919,06/23/2024,C5350,Basic,Central,405.19,12
S05920,02/18/2024,C3687,Pro,SE,2838.58,12
S05921,05/07/2024,C5382,Basic,SE,430.47,24
S05922,02/21/2024,C1827,Enterprise,West,25403.82,12
S05923,03/01/2024,C5114,Basic,East,471.09,12
S05924,03/02/2024,C2007,Pro,West,3148.09,6
S05925,03/08/2024,C1349,Basic,NW,662.08,
S05926,02/22/2024,C3321,Pro,North,3867.44,24
S05927,02/28/2024,C3684,Pro,SE,1699.8,24
S05928,02/21/2024,C1499,Pro,South,2748.03,24
S05929,03/04/2024,C2111,Pro,MidWest,2943.84,6
S05930,06/07/2024,C3452,Enterprise,MidWest,15802.32,6
S05931,04/01/2024,C2738,Basic,SE,531.51,12
S05932,02/09/2024,C4776,Basic,West,409.39,24
S05933,01/28/2024,C2692,Basic,Central,652.8,24
S05934,01/31/2024,C4280,Enterprise,NE,17228.82,12
S05935,01/21/2024,C1570,Basic,East,565.04,12
S05936,06/22/2024,C3811,Pro,East,4098.22,6
S05937,06/18/2024,C5349,Pro,SW,3221.31,36
S05938,05/06/2024,C5064,Basic,Central,479.1,12
S05939,06/06/2024,C2684,Basic,South,463.7,12
S05940,01/02/2024,C4105,Basic,East,477.5,12
S05941,05/18/2024,C4293,Pro,North,2870.81,6
S05942,01/11/2024,C2145,Basic,South,308.82,
S05943,05/03/2024,C4603,Basic,Central,437.9,12
S05944,04/05/2024,C1646,Enterprise,MidWest,9533.54,12
S05945,06/07/2024,C2777,Enterprise,Central,4856.13,6
S05946,03/21/2024,C3856,Basic,MidWest,515.69,12
S05947,05/06/2024,C5175,Basic,SE,544.35,12
S05948,05/27/2024,C5911,Basic,North,413.87,12
S05949,03/11/2024,C4284,Pro,NW,2775.88,6
S05950,05/05/2024,C5655,Enterprise,NE,17828.41,12
S05951,02/16/2024,C3009,Basic,MidWest,469.85,24
S05952,05/10/2024,C2712,Basic,MidWest,486.36,24
S05953,03/12/2024,C3893,Pro,MidWest,2804.23,12
