CustomerID,Age,Gender,Income Level,LoyaltyMember,ZipCode
C02455,42,Male,Low,Yes,72694
C02456,51,Female,High,No,96545
C02457,59,Female,High,No,26109
C02458,28,Male,High,Yes,94278
C02459,52,Female,Medium,No,75191
C02461,41,Male,Low,Yes,56871
C02462,61,Male,Low,No,43929
C02463,66,Male,High,Yes,59974
C02465,23,Female,Medium,No,12699
C02466,35,Female,Medium,Yes,23338
C02467,39,Male,Medium,No,84293
C02468,23,Female,High,No,13482
C02469,57,Female,High,Yes,57159
C02470,62,Male,Low,No,6902
C02471,36,Female,High,No,85726
C02472,68,Female,Medium,Yes,6210
C02474,30,Female,Medium,Yes,35262
C02475,25,Male,High,No,55526
C02476,18,Female,Medium,Yes,47053
C02477,48,Male,High,Yes,78812
C02478,66,Female,High,No,45835
C02479,25,Male,Medium,Yes,54412
C02480,47,Female,Low,Yes,76134
C02481,50,Female,High,No,44565
C02482,59,Female,Medium,Yes,58079
C02483,25,Female,High,No,29395
C02486,62,Male,High,Yes,24939
C02487,39,Male,Medium,No,48488
C02488,55,Female,Medium,Yes,49556
C02490,54,Female,Low,Yes,31676
C02491,32,Male,Low,Yes,64426
C02492,68,Female,Low,No,9886
C02494,32,Female,High,No,66315
C02495,49,Male,High,No,85005
C02497,29,Female,High,No,87586
C02499,64,Male,High,No,35820
C02500,32,Female,Medium,Yes,28411
C02501,38,Male,High,Yes,13905
C02502,33,Male,High,No,58586
C02503,31,Male,Low,Yes,71367
C02504,55,Male,High,Yes,10885
C02505,57,Female,Medium,No,3379
C02506,37,Male,Medium,Yes,27689
C02507,56,Female,Medium,No,70800
C02508,54,Male,High,Yes,16629
C02509,48,Female,Medium,No,94948
C02510,40,Male,High,Yes,39842
C02511,35,Male,Medium,Yes,40411
C02512,53,Female,Low,No,51583
C02513,18,Female,Medium,Yes,35096
C02514,48,Female,Medium,No,97810
C02515,20,Male,Medium,No,960
C02516,23,Female,Low,Yes,94841
C02517,51,Female,Medium,Yes,67071
C02518,62,Male,High,No,95350
C02519,55,Male,Low,No,95614
C02520,22,Female,Medium,No,8333
C02521,59,Female,High,Yes,41293
C02522,43,Female,High,Yes,747
C02524,20,Male,Low,Yes,76071
C02525,61,Male,High,Yes,6568
C02526,34,Female,Medium,Yes,31753
C02527,69,Female,Medium,No,50048
C02528,20,Female,High,Yes,84857
C02529,51,Female,High,No,76519
C02530,26,Male,Medium,No,66171
C02531,32,Male,Low,No,45148
C02532,35,Male,High,Yes,83272
C02533,31,Male,High,No,25052
C02534,31,Female,Low,No,37467
C02535,27,Male,Low,No,19716
C02536,34,Male,High,Yes,26084
C02537,57,Male,High,Yes,54741
C02538,44,Male,Low,Yes,37281
C02539,50,Female,Low,No,13060
C02540,37,Female,High,No,73087
C02541,56,Male,Medium,Yes,83382
C02542,21,Male,Low,No,69722
C02543,48,Female,Medium,Yes,7127
C02544,40,Male,High,No,75303
C02545,29,Female,Medium,No,79011
C02546,58,Female,Low,Yes,69787
C02547,61,Female,High,Yes,5427
C02548,39,Male,Low,No,76847
C02549,69,Male,High,No,58526
C02550,37,Male,High,Yes,71715
C02551,27,Female,Low,No,93638
C02552,27,Female,Low,Yes,56388
C02553,33,Male,Medium,Yes,81387
C02554,37,Male,High,Yes,57095
C02555,66,Male,Low,Yes,98447
C02556,44,Female,Low,No,70692
C02557,60,Male,Medium,No,32245
C02558,25,Male,Low,Yes,13776
C02559,63,Male,Low,Yes,17254
C02560,60,Male,Low,No,93841
C02561,37,Male,High,Yes,58869
C02562,23,Female,High,No,58838
C02563,48,Female,Medium,Yes,72679
C02564,27,Female,High,No,32062
C02565,47,Male,Low,No,92692
C02566,44,Female,High,No,15478
C02567,57,Female,Medium,Yes,9670
C02568,18,Female,Low,No,41512
C02570,66,Female,Low,No,41585
C02571,25,Male,High,No,37307
C02572,22,Male,Medium,Yes,43853
C02573,21,Male,High,No,49212
C02574,28,Male,Medium,No,31858
C02575,48,Male,Medium,Yes,92432
C02576,40,Female,Low,No,67573
C02578,43,Female,Low,No,8092
C02579,21,Female,Medium,No,20067
C02580,32,Male,High,No,39212
C02581,32,Female,High,Yes,85708
C02582,63,Female,High,No,92470
C02583,61,Female,Medium,Yes,60276
C02584,34,Female,High,No,42977
C02585,63,Male,Medium,No,28541
C02586,48,Male,Low,No,99836
C02587,23,Female,Low,No,9475
C02588,57,Female,High,No,90259
C02589,47,Female,Medium,No,53853
C02590,68,Male,Low,No,43953
C02591,67,Female,High,No,14684
C02592,22,Male,High,Yes,53517
C02593,52,Female,Medium,Yes,57019
C02594,69,Female,Low,Yes,62242
C02595,30,Female,High,No,35472
C02596,60,Male,High,Yes,10292
C02597,54,Female,Medium,No,4531
C02598,38,Male,High,No,83206
C02599,32,Male,Medium,No,3791
C02600,62,Female,Low,No,88708
C02601,46,Male,Low,No,41353
C02603,44,Male,High,No,839
C02604,26,Female,High,Yes,67078
C02605,67,Male,High,No,20455
C02606,63,Female,High,No,95675
C02607,54,Female,Low,Yes,33029
C02609,67,Male,Medium,No,25209
C02610,34,Female,Low,Yes,20956
C02611,43,Female,Low,Yes,47328
C02612,40,Male,Low,Yes,1511
C02613,34,Male,High,Yes,8031
C02614,29,Male,Low,No,69490
C02615,47,Female,Medium,Yes,55991
C02617,64,Female,Medium,No,40542
C02618,62,Female,Low,Yes,77281
C02619,50,Female,Medium,No,19764
C02620,57,Male,Medium,Yes,33836
C02621,24,Male,Low,No,79288
C02622,59,Male,Low,No,58804
C02623,53,Male,High,No,45517
C02624,18,Female,Medium,Yes,32418
C02625,66,Male,Medium,No,69970
C02626,42,Male,Medium,Yes,23225
C02627,50,Female,Low,No,75512
C02628,31,Male,Medium,No,49364
C02629,48,Female,Low,No,34177
C02630,25,Male,Low,Yes,25277
C02631,28,Female,High,Yes,20342
C02632,53,Female,High,Yes,88392
C02633,41,Male,Low,No,38407
C02634,20,Male,Medium,Yes,40538
C02635,63,Male,Low,Yes,37146
C02636,22,Female,Low,No,72992
C02637,35,Female,High,No,21882
C02638,66,Male,Low,Yes,30671
C02639,42,Female,High,No,28714
C02640,54,Female,Low,Yes,96081
C02642,18,Female,Low,Yes,82825
C02643,35,Female,Medium,Yes,33642
C02645,68,Female,High,No,24310
C02646,27,Female,Low,No,47937
C02647,24,Male,Medium,Yes,10080
C02650,21,Female,High,Yes,7669
C02651,68,Male,High,No,80110
C02652,39,Male,Low,Yes,17384
C02654,26,Female,High,No,47558
C02655,61,Female,Medium,No,82310
C02656,30,Male,Low,Yes,17675
C02657,32,Male,High,Yes,73676
C02658,29,Male,Low,Yes,14646
C02659,55,Male,Medium,No,32143
C02660,67,Male,Low,Yes,84623
C02661,61,Male,Low,Yes,3061
C02662,20,Female,Low,Yes,92166
C02663,68,Female,High,No,48917
C02664,26,Female,Low,Yes,92182
C02665,51,Male,Low,No,90373
C02666,47,Male,High,Yes,55478
C02668,36,Female,Medium,Yes,17853
C02669,62,Male,Medium,Yes,68781
C02670,18,Female,High,No,43590
C02671,29,Female,Low,Yes,38366
C02672,65,Male,High,Yes,4426
C02673,18,Male,Low,Yes,52576
C02674,46,Male,High,No,36366
C02675,44,Male,Medium,No,42591
C02676,32,Female,High,Yes,86738
C02677,55,Male,Medium,No,4646
C02678,28,Female,Medium,Yes,2732
C02679,60,Male,Medium,No,16475
C02681,19,Male,High,No,16475
C02682,57,Male,High,Yes,79349
C02683,50,Female,Low,Yes,27052
C02684,35,Female,Medium,Yes,43521
C02686,29,Male,Low,No,5895
C02687,27,Female,Low,No,18155
C02688,60,Male,High,No,16466
C02689,27,Female,High,No,90503
C02691,25,Male,Medium,No,96945
C02692,62,Female,Medium,Yes,48013
C02694,66,Male,Low,Yes,24130
C02695,32,Male,High,Yes,3263
C02696,47,Male,Medium,No,31779
C02697,31,Male,Low,Yes,60319
C02699,23,Male,Low,Yes,72039
C02700,18,Male,Medium,Yes,69165
C02701,32,Male,Medium,Yes,30643
C02702,58,Female,Low,No,58645
C02703,65,Male,Low,Yes,65300
C02704,35,Male,Low,No,8230
C02705,39,Female,Low,No,5035
C02706,22,Male,Low,Yes,28514
C02707,40,Female,Low,Yes,59754
C02708,54,Male,High,Yes,73934
C02709,69,Female,Low,Yes,32179
C02710,28,Male,Low,No,73403
C02713,41,Male,Medium,No,92097
C02714,42,Male,High,No,36121
C02715,47,Female,Medium,No,75342
C02717,52,Female,Low,Yes,50365
C02719,30,Female,Medium,No,79959
C02720,44,Female,Medium,No,23030
C02721,60,Female,Low,Yes,98318
C02722,69,Female,Medium,No,14980
C02723,43,Female,High,Yes,88186
C02724,57,Female,Low,No,83656
C02725,31,Female,High,No,12966
C02726,41,Male,Low,No,18409
C02728,69,Male,Low,No,51603
C02730,51,Male,Low,No,44632
C02732,35,Female,High,Yes,33769
C02733,21,Female,High,Yes,96919
C02734,30,Male,Low,No,90964
C02735,31,Female,Medium,No,20598
C02737,20,Female,High,Yes,62285
C02738,62,Female,Medium,Yes,70549
C02739,36,Female,Low,No,66777
C02740,33,Male,Medium,Yes,34544
C02741,20,Male,Low,Yes,18692
C02743,18,Female,Low,Yes,97700
C02744,39,Female,High,No,51966
C02746,39,Female,Medium,No,23426
C02748,52,Male,Low,Yes,60478
C02749,62,Male,Medium,Yes,79271
C02750,35,Male,Low,No,64771
C02751,55,Male,High,Yes,13104
C02753,18,Female,Medium,Yes,41438
C02754,67,Male,Low,Yes,70883
C02755,58,Male,Medium,No,2474
C02756,23,Male,Medium,No,93877
C02757,65,Male,Low,No,32599
C02758,42,Male,Medium,Yes,19782
C02759,35,Male,High,Yes,25879
C02760,43,Female,Low,Yes,29217
C02761,48,Female,Medium,No,86710
C02762,34,Female,Medium,Yes,94490
C02763,62,Female,Low,Yes,85094
C02764,36,Female,Medium,No,59286
C02765,25,Female,High,No,67196
C02766,27,Male,Low,No,19577
C02767,34,Male,High,No,76939
C02768,50,Female,Low,Yes,56781
C02770,50,Male,Low,Yes,81977
C02771,60,Female,Medium,No,76967
C02772,35,Female,Medium,No,15464
C02773,64,Female,Low,Yes,27267
C02774,45,Male,Low,Yes,53105
C02775,20,Male,Low,No,48112
C02776,52,Female,Medium,Yes,22963
C02777,34,Male,Medium,No,29872
C02778,47,Female,High,Yes,92794
C02779,52,Female,High,Yes,65660
C02780,51,Male,Low,No,88332
C02781,65,Male,Medium,No,43291
C02782,33,Female,High,Yes,38694
C02783,60,Female,Medium,No,3973
C02784,65,Male,Medium,Yes,86262
C02785,21,Female,Medium,No,48810
C02786,50,Male,High,No,56333
C02787,67,Female,High,Yes,73498
C02788,38,Male,High,Yes,48338
C02789,57,Male,Low,No,83032
C02790,54,Female,Low,Yes,58241
C02791,33,Male,Low,No,46800
C02792,33,Male,Medium,Yes,6028
C02794,31,Male,High,No,81175
C02795,69,Male,Low,Yes,57279
C02796,18,Female,Medium,Yes,84456
C02797,45,Male,Low,Yes,33981
C02798,63,Male,Low,No,16328
C02799,31,Female,High,Yes,84429
C02801,68,Female,High,Yes,58142
C02802,46,Male,High,No,38508
C02803,41,Male,Low,No,42740
C02804,29,Female,High,Yes,56463
C02805,27,Female,Medium,Yes,96136
C02806,53,Female,High,Yes,69404
C02808,19,Male,High,Yes,97615
C02809,64,Male,High,No,98902
C02810,62,Female,High,Yes,28701
C02811,23,Female,High,Yes,26915
C02812,43,Male,High,Yes,8965
C02813,69,Male,High,No,66771
C02814,27,Female,Medium,No,55898
C02815,61,Male,Low,Yes,14769
C02816,53,Male,Low,No,21579
C02817,50,Male,Low,Yes,16444
C02818,31,Female,High,Yes,61641
C02819,35,Male,Low,Yes,16695
C02820,49,Female,High,No,43165
C02821,54,Male,High,Yes,76739
C02822,29,Male,Medium,No,67669
C02823,48,Female,Low,No,33021
C02825,20,Male,Low,No,3504
C02826,39,Female,Low,No,1627
C02827,67,Female,High,No,56014
C02828,33,Female,High,Yes,75832
C02829,60,Female,High,Yes,32583
C02830,32,Female,Medium,Yes,40935
C02831,31,Male,High,No,88136
C02832,62,Female,Low,No,73769
C02833,34,Male,Low,Yes,95446
C02835,21,Male,Low,No,16266
C02836,25,Male,Low,Yes,61599
C02837,39,Male,Low,No,47272
C02838,22,Female,Low,Yes,85781
C02839,53,Female,High,No,785
C02840,63,Female,High,Yes,76700
C02841,23,Female,High,No,38256
C02842,35,Female,High,No,4169
C02843,34,Female,Low,No,50905
C02844,37,Male,Low,Yes,58712
C02845,18,Male,Medium,No,93680
C02846,59,Male,High,Yes,29351
C02847,19,Female,Low,No,53715
C02848,27,Female,Medium,Yes,19768
C02849,57,Female,High,No,17792
C02850,22,Male,Low,Yes,8081
C02851,27,Male,Medium,Yes,34643
C02852,52,Female,Low,Yes,48178
C02853,19,Female,Low,No,19778
C02854,24,Female,Medium,Yes,69040
C02855,67,Male,Low,No,3905
C02856,21,Male,High,No,13645
C02857,60,Female,Low,Yes,9385
C02858,61,Male,High,No,6585
C02859,27,Male,High,No,67280
C02860,55,Female,Medium,No,24461
C02862,46,Female,Low,No,21007
C02863,61,Male,Low,No,34612
C02864,37,Male,Low,No,14537
C02865,48,Female,Medium,Yes,18022
C02866,28,Male,Low,No,14242
C02867,69,Female,Medium,Yes,16527
C02868,19,Female,Low,Yes,62170
C02869,51,Female,Low,No,81038
C02870,25,Female,Low,Yes,67956
C02871,52,Male,Low,No,57623
C02872,27,Female,Low,No,59497
C02873,46,Male,Medium,No,67902
C02874,30,Male,High,Yes,6894
C02875,35,Female,High,No,42341
C02876,19,Male,High,Yes,99592
C02878,30,Female,High,No,66022
C02879,68,Female,Low,Yes,35876
C02880,50,Male,High,Yes,73738
C02881,55,Female,Low,Yes,22389
C02882,20,Female,Medium,No,92781
C02883,18,Male,Medium,Yes,60090
C02884,32,Male,Medium,Yes,97660
C02885,64,Male,Low,Yes,83614
C02886,61,Female,Low,No,26354
C02887,55,Male,Low,Yes,3636
C02888,59,Male,Medium,No,62961
C02889,45,Male,High,Yes,67755
C02890,57,Male,Low,No,71145
C02891,62,Male,High,No,94071
C02892,50,Male,Medium,No,90520
C02893,52,Male,Medium,Yes,11005
C02894,23,Female,High,Yes,5580
C02895,24,Male,Medium,Yes,47260
C02896,47,Male,Medium,Yes,90722
C02897,50,Male,Low,No,68379
C02898,28,Male,Low,Yes,95748
C02899,66,Male,High,Yes,93149
C02900,22,Female,Medium,No,27692
C02901,64,Male,Medium,No,18179
C02902,23,Male,Low,Yes,81343
C02903,43,Male,Low,Yes,72138
C02904,60,Male,Low,No,67090
C02905,18,Female,Low,Yes,25983
C02906,63,Male,Medium,Yes,36766
C02908,28,Female,Low,Yes,55801
C02909,61,Female,High,No,36768
C02910,40,Female,Low,Yes,65201
C02911,50,Female,High,No,25857
C02912,66,Male,Medium,No,43664
C02913,18,Male,High,No,87444
C02914,62,Male,Low,No,43693
C02915,67,Female,Low,Yes,79876
C02917,24,Female,High,Yes,72726
C02918,22,Female,Low,Yes,32456
C02919,30,Female,Medium,No,6932
C02920,44,Female,Medium,Yes,91343
C02921,54,Female,Medium,No,24153
C02922,48,Male,Low,Yes,11535
C02923,33,Female,Medium,No,83858
C02924,31,Male,Medium,Yes,49266
C02927,37,Male,Medium,Yes,36824
C02928,65,Female,Low,Yes,25523
C02929,66,Male,High,Yes,58228
C02930,66,Male,Low,Yes,47208
C02931,46,Female,Low,Yes,11843
C02932,66,Male,Medium,No,36373
C02933,35,Male,High,Yes,52250
C02934,47,Female,Medium,No,6980
C02935,19,Female,High,Yes,23543
C02936,35,Male,Medium,Yes,79419
C02937,24,Male,Medium,Yes,8197
C02938,18,Female,Low,No,30639
C02939,29,Male,Low,No,47230
C02940,35,Female,Medium,No,81242
C02941,32,Female,High,Yes,47454
C02942,52,Male,High,Yes,36393
C02943,44,Female,Low,Yes,31794
C02944,32,Female,Medium,No,56872
C02945,24,Female,Low,Yes,7592
C02946,46,Male,Medium,Yes,27314
C02947,26,Female,High,Yes,85654
C02948,49,Male,High,No,88694
C02949,48,Male,Low,Yes,60534
C02950,44,Male,Low,Yes,9608
C02952,40,Female,High,Yes,6992
C02954,49,Male,High,Yes,88880
C02955,49,Female,Low,No,89998
C02956,29,Male,High,No,20202
C02957,25,Male,Medium,Yes,17733
C02958,41,Female,Low,Yes,65779
C02959,50,Female,High,Yes,22131
C02960,67,Female,Low,No,24179
C02961,64,Female,Low,Yes,75027
C02962,61,Male,Low,Yes,72831
C02963,57,Male,High,Yes,79091
C02964,59,Male,High,Yes,96957
C02965,34,Female,Low,Yes,92754
C02966,38,Male,Medium,Yes,17170
C02967,21,Male,Medium,No,60993
C02968,38,Female,High,Yes,38715
C02969,44,Male,Low,Yes,31744
C02970,66,Female,Low,Yes,78008
C02971,66,Male,Low,Yes,54230
C02972,51,Male,Medium,No,14681
C02974,40,Male,Low,Yes,63777
C02975,24,Male,Medium,No,99917
C02976,43,Male,Medium,Yes,96641
C02977,45,Female,High,Yes,86314
C02978,32,Female,High,No,92710
C02979,34,Female,High,Yes,59620
C02980,64,Female,Low,No,82179
C02981,27,Male,Low,No,15699
C02982,63,Female,Medium,Yes,89827
C02983,25,Female,Low,Yes,55702
C02984,22,Female,High,Yes,84531
C02985,35,Female,Low,Yes,76401
C02987,63,Female,Low,Yes,97267
C02988,37,Male,Medium,Yes,64751
C02990,35,Male,Low,Yes,97118
C02991,59,Male,Low,No,21264
C02992,54,Male,High,Yes,68074
C02993,30,Female,High,Yes,68219
C02994,25,Male,Low,No,66324
C02995,57,Male,Medium,No,30130
C02996,25,Female,Medium,Yes,65627
C02997,45,Male,Medium,Yes,65346
C02998,18,Female,High,Yes,63634
C02999,40,Female,Low,Yes,95737
C03000,66,Female,Low,No,98642
C03001,51,Female,Low,Yes,31566
C03002,55,Female,High,No,77753
C03003,57,Male,Medium,No,39166
C03004,53,Female,Medium,Yes,24541
C03005,34,Female,Low,No,73715
C03006,39,Male,Low,Yes,51511
C03007,23,Male,High,No,46036
C03008,63,Female,Low,Yes,55790
C03010,66,Male,High,Yes,10062
C03011,64,Male,High,Yes,69987
C03012,35,Female,Low,Yes,50556
C03013,53,Male,Medium,Yes,41175
C03015,23,Male,Low,No,68117
C03016,21,Male,Low,Yes,13745
C03017,65,Female,High,Yes,61132
C03018,54,Female,Low,No,30453
C03019,53,Female,High,No,16480
C03020,56,Female,High,No,23302
C03022,69,Female,Medium,Yes,19245
C03023,65,Female,Low,Yes,2408
C03024,66,Female,High,No,8291
C03025,33,Male,Medium,No,26497
C03026,67,Male,Medium,No,65541
C03027,49,Female,Medium,No,56783
C03028,38,Male,Medium,No,62410
C03029,39,Male,Low,No,83502
C03030,59,Male,Medium,No,82631
C03031,40,Male,Low,Yes,92337
C03032,67,Female,Medium,Yes,8181
C03033,20,Male,Low,Yes,45384
C03034,37,Female,Medium,Yes,87179
C03035,21,Female,Medium,No,59392
C03036,23,Female,Low,No,11175
C03037,26,Female,Low,Yes,71414
C03039,68,Male,Medium,Yes,99099
C03040,40,Male,High,Yes,44058
C03041,44,Female,Low,No,23727
C03042,40,Female,Low,No,26263
C03043,36,Female,Low,No,44434
C03044,18,Female,High,No,64117
C03045,68,Male,Medium,No,88593
C03046,38,Male,Low,Yes,48775
C03047,25,Female,High,Yes,16634
C03049,46,Female,High,No,59920
C03050,50,Male,Medium,No,51234
C03051,31,Female,High,Yes,46159
C03052,35,Male,Medium,Yes,70340
C03053,63,Female,Low,No,45113
C03054,64,Male,Low,No,59556
C03056,46,Male,Low,No,26594
C03057,56,Female,Low,Yes,36453
C03058,66,Male,High,Yes,12289
C03059,46,Female,Low,No,26966
C03060,59,Female,Low,Yes,82298
C03061,53,Female,Low,Yes,94441
C03062,33,Male,Low,No,18359
C03064,53,Male,Low,Yes,28376
C03065,23,Male,High,No,61716
C03066,47,Female,Medium,Yes,85007
C03067,42,Female,Medium,Yes,6839
C03068,50,Male,Low,Yes,42629
C03070,38,Male,High,No,55654
C03071,41,Female,Medium,No,32874
C03072,50,Female,Low,Yes,24549
C03073,62,Male,Low,Yes,95009
C03074,61,Male,Low,No,7057
C03076,27,Male,Medium,Yes,44915
C03077,28,Male,Medium,No,47747
C03078,51,Male,High,No,29620
C03079,61,Male,Medium,No,10295
C03080,23,Male,Low,No,58745
C03081,38,Female,High,No,79197
C03082,66,Male,Medium,Yes,99065
C03084,20,Female,Low,Yes,29260
C03085,42,Male,Medium,No,32438
C03086,44,Female,High,Yes,10027
C03087,53,Male,Low,No,88807
C03088,41,Female,High,Yes,16953
C03089,35,Male,Low,Yes,26466
C03090,56,Male,Medium,No,53161
C03091,68,Female,Low,Yes,60793
C03092,47,Female,Low,No,35597
C03093,26,Male,Medium,No,19065
C03094,50,Female,Low,Yes,49792
C03095,33,Male,High,Yes,76680
C03096,45,Female,Medium,Yes,19616
C03097,40,Male,Medium,Yes,99176
C03098,53,Female,High,No,72078
C03099,56,Male,High,No,58102
C03100,22,Female,High,No,26693
C03101,36,Female,Medium,No,28102
C03102,63,Male,Low,Yes,31332
C03103,42,Female,Medium,Yes,39081
C03104,30,Male,Low,No,37697
C03105,35,Female,High,Yes,60951
C03106,49,Female,Medium,No,92094
C03107,51,Male,High,Yes,74329
C03108,37,Female,Medium,Yes,82019
C03110,61,Female,High,No,51128
C03111,53,Female,Medium,Yes,13051
C03112,19,Male,Low,Yes,28362
C03114,21,Female,Low,Yes,54069
C03115,18,Male,High,No,39797
C03116,44,Male,Medium,No,16898
C03117,24,Male,Low,No,31600
C03118,44,Male,Low,No,41293
C03119,33,Male,Low,No,69805
C03120,68,Male,Low,No,92334
C03121,54,Male,Low,Yes,38259
C03122,59,Female,High,Yes,59484
C03123,32,Female,High,Yes,72560
C03124,18,Male,Medium,No,76619
C03125,30,Male,Medium,Yes,6053
C03127,69,Male,Low,Yes,12929
C03128,43,Female,High,No,52742
C03129,51,Female,Low,No,82568
C03130,58,Male,High,Yes,89412
C03132,31,Female,High,Yes,64990
C03133,31,Female,High,No,23340
C03134,67,Female,High,Yes,67132
C03135,52,Female,Low,No,34693
C03136,41,Male,Low,Yes,36406
C03137,24,Female,Medium,Yes,79117
C03138,48,Male,High,Yes,99627
C03140,68,Male,Medium,Yes,28695
C03142,68,Female,High,Yes,76041
C03144,38,Female,High,Yes,95560
C03145,62,Female,Low,No,7759
C03146,54,Female,Low,Yes,89008
C03147,28,Male,High,No,48864
C03148,67,Female,High,Yes,17893
C03149,49,Female,High,Yes,85021
C03150,39,Female,High,Yes,38185
C03151,24,Male,Medium,No,19049
C03152,19,Male,High,Yes,815
C03153,56,Male,Medium,No,79620
C03154,56,Male,Medium,Yes,83114
C03155,50,Male,High,Yes,60889
C03156,67,Female,Medium,Yes,61441
C03157,46,Female,High,Yes,34979
C03158,68,Female,Low,Yes,95626
C03159,44,Female,High,Yes,96849
C03160,41,Male,Low,No,61414
C03161,38,Male,High,No,62466
C03162,34,Female,Medium,Yes,66404
C03164,37,Female,Low,No,2980
C03165,50,Female,Medium,No,47331
C03166,24,Female,Medium,No,51653
C03167,35,Female,Medium,Yes,20318
C03168,45,Male,Low,Yes,51295
C03170,44,Female,Low,No,77750
C03171,29,Female,Low,No,80842
C03172,68,Male,Medium,Yes,49338
C03173,61,Male,Low,No,35407
C03174,31,Male,High,Yes,15027
C03175,61,Male,High,Yes,97281
