MachineID,Date,Failure,RepairType,DowntimeHours
M040,2025-04-17,N,Major,1.33
M080,2025-01-23,N,Major,1.81
M023,2025-06-11,N,Minor,1.77
M080,2025-01-31,N,Minor,4.53
M005,2025-06-17,N,Major,8.21
M008,18/02/2025,N,Major,15.93
M065,2025-03-03,N,Major,1.02
M034,2025-03-31,N,Major,2.38
M079,2025-05-12,N,Minor,12.08
M032,23/01/2025,Y,Major,1.84
M025,16/03/2025,Y,Minor,9.89
M080,2025-03-06,N,Major,5.25
M006,16/01/2025,Y,Major,13.07
M077,2025-01-20,Y,Major,7.91
M025,2025-02-24,N,Minor,8.97
M048,31/03/2025,N,Major,3.47
M038,2025-05-18,N,Minor,5.24
M005,2025-01-19,N,Major,5.34
M078,21/05/2025,N,Minor,13.8
M091,2025-01-11,Y,Major,0.07
M071,2025-05-12,N,Major,14.43
M061,2025-02-18,N,Major,7.08
M089,2025-06-21,Y,Minor,3.64
M032,2025-04-04,N,Major,6.9
M094,2025-04-10,N,Minor,4.49
M034,13/04/2025,N,Major,0.39
M033,2025-01-12,Y,Major,7.98
M017,09/06/2025,N,Minor,19.0
M097,2025-01-21,N,Major,4.64
M071,29/03/2025,N,Major,2.1
M046,21/05/2025,Y,,6.76
M065,2025-02-07,N,Major,17.89
M031,30/03/2025,N,Minor,3.68
M078,2025-04-05,N,Minor,0.45
M099,2025-05-20,N,Major,1.21
M049,2025-04-03,N,Major,6.89
M062,2025-01-04,Y,Minor,1.12
M044,2025-02-27,N,Major,1.37
M072,2025-03-29,N,Major,2.07
M050,2025-06-04,N,Minor,2.36
M090,15/04/2025,N,Major,5.64
M031,2025-06-25,N,Minor,21.84
M031,2025-01-30,N,Minor,1.68
M056,17/03/2025,N,Major,3.35
M040,2025-03-29,N,Minor,1.69
M063,2025-05-21,Y,Minor,17.31
M065,2025-01-22,N,Minor,8.99
M005,13/06/2025,N,,2.08
M002,2025-06-24,N,Minor,11.32
M056,2025-04-11,N,Major,1.32
M016,2025-04-17,Y,Major,3.51
M068,2025-04-09,N,Major,0.96
M055,2025-03-05,Y,Major,1.34
M013,2025-02-21,N,Major,3.41
M059,19/01/2025,N,Major,5.0
M038,25/05/2025,Y,Major,3.78
M057,2025-02-22,N,Major,0.62
M059,2025-03-17,N,,1.1
M073,2025-03-30,N,Minor,4.32
M023,24/03/2025,N,Major,10.08
M042,2025-02-06,Y,Major,1.53
M001,2025-04-11,N,Major,7.02
M003,2025-03-18,N,Major,30.39
M074,25/06/2025,N,Major,0.92
M058,21/04/2025,N,Major,2.87
M077,2025-06-10,Y,Minor,2.33
M052,2025-06-26,N,Major,1.48
M068,2025-02-14,N,Major,3.03
M027,2025-06-12,N,Major,5.89
M045,2025-04-02,Y,Minor,4.02
M013,2025-03-06,N,Major,7.91
M018,2025-03-08,Y,Major,5.84
M092,2025-04-26,N,Major,3.43
M097,03/03/2025,N,Major,6.76
M057,2025-02-17,N,Minor,11.75
M030,2025-05-28,N,Major,2.3
M029,2025-06-19,N,Minor,6.16
M098,2025-05-22,Y,Major,10.49
M017,2025-06-25,Y,Major,1.12
M095,14/02/2025,N,Minor,0.07
M021,2025-06-22,N,Minor,3.66
M051,2025-02-20,N,Major,2.46
M063,2025-04-29,N,Major,0.99
M067,2025-06-13,Y,Minor,2.69
M077,2025-03-13,Y,Minor,11.41
M021,2025-01-13,N,Major,4.4
M038,17/06/2025,N,Minor,6.53
M009,06/05/2025,N,Major,13.57
M010,2025-05-18,N,Major,0.47
M080,21/03/2025,N,Major,6.03
M020,06/01/2025,Y,Major,0.61
M085,2025-06-21,N,Major,0.21
M085,2025-03-22,N,Minor,4.23
M055,2025-03-28,N,Major,1.3
M074,2025-03-18,N,Major,3.88
M013,03/03/2025,Y,Minor,2.52
M081,2025-05-16,N,Major,5.32
M084,2025-04-14,Y,Minor,4.79
M040,09/01/2025,N,Major,1.22
M007,24/05/2025,N,Major,5.35
M024,2025-02-15,Y,Major,1.01
M038,2025-04-15,Y,Major,2.4
M033,2025-02-09,N,Major,1.66
M001,14/06/2025,N,Major,6.47
M017,09/03/2025,Y,Major,3.39
M026,2025-04-17,N,Major,9.95
M053,2025-06-17,Y,Major,0.91
M082,24/02/2025,N,Major,5.1
M064,2025-02-13,Y,Minor,10.12
M095,2025-01-15,N,Major,11.8
M017,2025-05-22,Y,Major,0.0
M021,2025-05-04,Y,Minor,1.66
M050,2025-04-05,N,Minor,1.99
M049,15/06/2025,N,Major,4.36
M088,23/05/2025,N,Major,9.35
M048,15/02/2025,Y,Minor,0.24
M001,2025-02-15,N,Major,3.8
M036,13/06/2025,N,Major,1.15
M100,2025-02-20,N,Major,1.09
M060,2025-06-25,N,,5.97
M079,18/01/2025,N,Minor,2.03
M080,2025-05-24,N,Minor,3.74
M005,2025-02-04,N,Minor,3.29
M036,26/04/2025,Y,Major,7.89
M039,24/04/2025,Y,Major,2.13
M050,28/05/2025,N,Major,3.81
M065,2025-05-13,N,Minor,4.07
M006,2025-03-15,N,Minor,2.01
M056,2025-04-02,Y,Major,5.86
M041,2025-06-12,N,Major,1.26
M016,2025-05-31,N,Major,4.12
M028,2025-04-14,N,Minor,11.64
M066,2025-06-03,N,Major,7.02
M020,2025-03-21,N,Minor,14.09
M075,2025-01-22,N,Major,11.51
M044,2025-02-03,N,Minor,1.46
M037,2025-05-05,Y,Major,16.41
M072,2025-04-08,Y,Minor,0.86
M012,12/02/2025,N,Major,2.51
M052,2025-06-22,N,Minor,6.03
M033,2025-05-25,Y,Minor,3.76
M046,2025-03-31,N,Major,7.41
M080,24/05/2025,N,Minor,13.28
M017,2025-06-09,Y,Minor,10.76
M086,2025-02-05,Y,Minor,2.96
M013,2025-02-17,Y,Major,0.22
M005,2025-05-05,Y,Major,4.3
M097,2025-03-04,Y,Minor,0.77
M029,2025-03-02,N,Minor,5.98
M054,2025-03-01,Y,Major,9.14
M016,2025-02-11,Y,Minor,0.76
M064,2025-05-31,Y,Minor,4.22
M071,2025-04-26,N,Minor,3.68
M046,2025-04-07,N,Minor,10.43
M068,2025-05-09,Y,Minor,0.73
M059,11/02/2025,N,Major,0.95
M088,24/03/2025,N,Major,7.24
M011,2025-03-30,N,Minor,2.39
M015,2025-02-08,N,Major,1.45
M074,2025-05-10,N,Major,4.98
M030,2025-02-01,Y,Major,9.4
M094,2025-05-13,N,Major,1.31
M036,02/03/2025,Y,Minor,4.74
M030,2025-01-21,N,Major,0.59
M027,2025-05-06,N,Major,4.08
M087,2025-02-19,N,Minor,1.52
M043,2025-03-03,N,Major,0.55
M049,10/02/2025,N,Minor,9.07
M052,2025-01-28,N,Minor,3.61
M013,2025-05-19,N,Major,3.62
M064,2025-01-10,N,Minor,5.11
M061,03/01/2025,N,Major,3.9
M017,2025-02-16,Y,Minor,4.23
M070,2025-05-07,N,Major,4.75
M088,2025-04-04,N,Major,0.42
M082,2025-02-17,N,,16.99
M075,2025-01-29,N,Major,1.33
M014,02/02/2025,N,Major,1.88
M099,2025-06-19,N,Major,4.53
M021,16/03/2025,N,Major,1.32
M026,2025-04-27,N,Minor,3.64
M042,2025-04-20,Y,Minor,11.19
M017,2025-03-15,N,Minor,1.2
M051,17/04/2025,N,Major,19.87
M041,2025-03-01,Y,Major,0.38
M091,2025-03-06,N,Major,1.11
M003,20/06/2025,N,Major,3.64
M012,22/06/2025,N,Minor,11.15
M089,07/05/2025,N,Minor,2.56
M018,2025-05-19,N,Major,1.19
M036,2025-05-25,Y,Major,2.6
M040,2025-01-26,Y,Minor,6.34
M008,21/05/2025,N,Minor,5.13
M015,2025-03-02,N,Major,15.87
M012,2025-03-31,Y,,3.9
M055,2025-01-23,N,Major,0.28
M039,2025-04-19,Y,Minor,1.21
M031,2025-03-11,Y,Major,8.32
M034,2025-01-08,N,Minor,0.91
M044,18/02/2025,N,Minor,3.96
M011,04/02/2025,N,Major,6.47
M020,2025-03-11,N,Minor,6.56
M021,2025-06-13,Y,Minor,6.22
M026,27/05/2025,N,Minor,2.49
M027,2025-02-25,Y,Minor,1.97
M076,28/03/2025,N,Minor,1.81
M020,2025-04-09,Y,Major,1.48
M067,2025-04-22,Y,Major,5.86
M009,2025-04-04,N,Minor,1.22
M022,2025-04-30,N,Major,3.01
M034,2025-05-22,N,Minor,0.15
M074,2025-02-13,N,Minor,6.98
M001,2025-01-30,N,Major,0.14
M011,2025-04-11,N,Minor,1.88
M029,2025-04-14,Y,Major,0.53
M081,2025-01-28,Y,Major,1.91
M047,2025-06-01,N,Minor,3.88
M091,20/03/2025,N,Major,0.32
M078,12/02/2025,N,Major,12.93
M004,2025-03-03,Y,Minor,9.8
M079,2025-03-09,Y,Minor,6.78
M015,02/04/2025,N,Major,6.09
M013,2025-03-01,N,Minor,0.48
M037,03/02/2025,N,Major,3.29
M025,2025-04-21,N,Major,5.48
M091,2025-01-21,N,Major,5.7
M096,15/05/2025,Y,Major,3.83
M047,2025-01-09,N,Minor,15.01
M045,2025-01-22,N,Minor,4.22
M092,2025-06-15,Y,Minor,8.93
M054,28/01/2025,Y,Minor,2.74
M098,21/03/2025,N,Major,5.73
M006,2025-01-26,Y,Minor,10.16
M100,2025-06-12,Y,Minor,5.0
M005,2025-04-05,N,Minor,14.51
M032,2025-05-13,Y,Major,3.47
M038,19/01/2025,N,Major,2.63
M057,2025-01-01,Y,Minor,3.59
M029,2025-03-02,N,Major,10.4
M014,2025-02-05,N,Major,4.48
M039,2025-05-28,N,Minor,1.02
M064,2025-02-15,Y,Major,0.04
M066,08/04/2025,N,Minor,7.76
M087,15/01/2025,Y,Major,3.12
M071,2025-02-09,N,Minor,0.21
M094,11/02/2025,N,Minor,1.9
M042,2025-04-02,N,Minor,6.71
M027,2025-04-14,Y,Major,0.34
M041,04/06/2025,N,Major,5.95
M011,29/05/2025,Y,Major,12.71
M019,2025-05-05,N,Minor,2.01
M002,03/03/2025,N,Minor,1.93
M035,2025-06-11,N,Major,2.89
M032,2025-04-30,N,Major,3.34
M003,25/03/2025,N,Minor,3.52
M044,09/04/2025,Y,Minor,11.98
M029,2025-03-30,N,Minor,3.14
M021,05/02/2025,N,Major,3.68
M063,2025-04-01,Y,Major,9.92
M032,2025-02-04,Y,Minor,1.07
M072,2025-02-22,N,Major,5.83
M025,2025-03-15,Y,,3.4
M039,2025-04-04,Y,Major,0.15
M039,2025-05-15,N,Minor,22.18
M100,11/04/2025,N,Minor,3.11
M011,2025-05-29,N,Major,9.24
M021,2025-05-04,N,Major,9.59
M068,2025-01-25,Y,Major,1.43
M036,19/03/2025,Y,Major,16.36
M057,2025-02-15,N,Major,10.52
M033,31/01/2025,Y,Major,1.66
M098,2025-02-08,N,Minor,4.87
M019,2025-04-22,Y,Minor,10.82
M081,25/04/2025,N,Major,3.35
M037,2025-01-11,N,Minor,10.99
M013,2025-03-18,Y,Major,2.07
M073,2025-01-27,Y,Major,2.67
M091,2025-04-06,N,Minor,7.29
M042,2025-01-28,N,Minor,5.59
M081,2025-02-25,Y,Major,1.74
M022,05/01/2025,N,Minor,5.89
M091,2025-04-12,N,Major,10.38
M080,2025-02-18,N,,5.99
M084,24/06/2025,N,Major,3.87
M070,2025-02-05,N,Major,0.33
M029,2025-04-26,N,Minor,0.16
M033,2025-03-20,N,Minor,3.24
M072,2025-05-12,Y,Minor,3.21
M037,2025-05-14,N,Major,5.88
M014,2025-05-14,N,Major,5.2
M012,2025-03-20,N,Minor,5.07
M008,06/05/2025,Y,Major,8.11
M076,2025-05-22,Y,Major,0.51
M040,12/02/2025,N,Major,5.63
M068,2025-06-06,Y,Major,0.37
M064,2025-06-18,N,Major,10.46
M039,16/02/2025,N,Major,2.58
M030,16/01/2025,N,Major,1.84
M072,13/02/2025,Y,Major,0.79
M002,2025-05-21,N,Major,2.45
M050,2025-05-19,N,Major,9.92
M056,04/05/2025,Y,Major,0.35
M092,2025-06-28,N,Minor,8.82
M005,2025-05-04,N,Minor,8.89
M099,28/02/2025,Y,Major,1.94
M048,2025-06-04,Y,Major,0.8
M096,2025-02-15,N,Major,2.36
M097,08/06/2025,N,Minor,5.63
M024,01/05/2025,Y,,5.61
M073,31/03/2025,N,Major,16.81
M093,2025-04-05,Y,Major,4.55
M003,2025-05-30,Y,,1.06
M097,2025-01-11,N,Major,1.35
M099,12/01/2025,N,,7.4
M085,2025-06-13,N,Minor,11.25
M035,2025-05-09,Y,Major,8.62
M028,2025-02-06,N,Major,8.4
M090,2025-01-09,N,Major,3.99
M083,2025-04-26,N,Major,3.68
M021,2025-01-03,N,Major,4.13
M049,2025-03-06,N,,3.85
M091,19/01/2025,Y,Major,1.91
M016,2025-06-21,N,Major,0.02
M038,2025-06-01,Y,Major,2.07
M018,22/03/2025,Y,Minor,13.16
M042,04/04/2025,Y,,1.5
M068,04/05/2025,N,Minor,1.27
M097,2025-04-23,N,Minor,14.94
M026,2025-06-09,N,Minor,1.95
M025,2025-06-24,N,Major,13.15
M016,19/03/2025,Y,Minor,4.41
M011,2025-01-29,Y,Minor,3.14
M008,2025-05-01,N,Minor,7.21
M009,2025-01-04,N,,0.22
M095,2025-05-16,Y,Major,0.53
M037,2025-06-10,N,Major,1.65
M062,2025-06-24,N,Minor,4.13
M032,2025-04-28,Y,Major,0.75
M011,2025-05-11,N,Major,0.5
M052,2025-05-16,N,Major,1.18
M029,2025-04-02,N,Major,8.87
M019,26/05/2025,N,Minor,20.17
M024,2025-01-10,Y,Minor,1.71
M040,2025-03-15,Y,Major,2.98
M016,2025-06-13,Y,Major,2.79
M089,25/03/2025,N,Major,7.64
M074,2025-04-14,N,Major,7.66
M043,2025-06-03,N,Major,1.94
M005,2025-04-30,N,Major,1.95
M002,24/05/2025,Y,Major,1.41
M045,2025-05-13,N,Major,4.59
M073,2025-01-05,N,Major,3.59
M031,2025-04-18,N,Major,2.04
M054,2025-02-21,N,Minor,3.43
M089,2025-03-10,N,Minor,5.79
M025,2025-01-20,N,Major,1.66
M066,2025-03-11,N,Minor,0.63
M083,2025-06-02,N,Minor,4.36
M089,13/05/2025,N,Major,6.86
M055,2025-05-30,Y,Minor,6.49
M018,16/06/2025,Y,Minor,12.55
M005,22/05/2025,N,Major,1.29
M080,2025-01-15,N,Major,3.86
M087,09/01/2025,Y,Major,9.45
M098,2025-06-11,N,Minor,2.83
M047,2025-06-27,Y,Major,0.98
M098,2025-06-30,N,Major,1.47
M080,2025-05-06,N,Major,5.09
M095,14/01/2025,Y,Major,13.51
M015,2025-02-22,N,,10.41
M051,2025-05-07,N,Major,2.61
M002,2025-02-21,N,Minor,4.09
M019,10/03/2025,N,Major,16.83
M076,21/03/2025,N,Major,3.98
M008,2025-04-10,N,Minor,2.83
M003,2025-03-23,Y,Major,5.66
M035,2025-03-16,Y,Major,0.12
M032,2025-02-01,N,Minor,5.18
M004,2025-02-13,Y,Major,2.78
M076,31/01/2025,N,Minor,2.99
M079,12/01/2025,N,Minor,2.07
M086,2025-05-20,N,Major,0.19
M049,2025-05-04,Y,Major,2.61
M074,07/02/2025,N,Minor,3.55
M083,2025-04-17,N,Major,3.93
M033,23/01/2025,N,Minor,13.8
M086,15/06/2025,N,Minor,0.21
M051,2025-04-04,N,,1.17
M055,2025-04-05,Y,Minor,15.61
M063,27/02/2025,N,Minor,1.11
M094,01/01/2025,N,Major,9.69
M011,03/01/2025,N,Major,8.43
M041,06/01/2025,N,Major,12.73
M037,20/01/2025,N,Major,9.51
M022,13/02/2025,N,Major,1.73
M005,25/01/2025,N,Minor,3.15
M084,2025-06-03,Y,Minor,9.62
M006,01/03/2025,N,Minor,8.02
M004,2025-04-21,N,Minor,16.52
M021,14/04/2025,N,Minor,0.62
M099,21/02/2025,Y,Major,1.64
M017,2025-01-18,N,Major,6.71
M089,2025-04-24,N,Minor,3.25
M072,2025-01-08,N,Minor,10.18
M015,2025-05-25,N,Major,2.36
M028,2025-06-19,Y,Major,0.44
M042,2025-05-05,Y,Minor,4.53
M009,2025-02-11,N,Major,4.6
M038,29/01/2025,N,Minor,1.06
M022,2025-02-22,Y,Major,2.32
M026,2025-02-03,Y,Minor,1.68
M092,29/01/2025,Y,Major,3.16
M009,2025-05-24,N,Major,5.45
M098,2025-04-17,N,Major,1.06
M062,2025-06-20,N,Major,8.26
M033,2025-01-06,Y,Major,0.78
M055,2025-05-02,Y,Minor,5.96
M014,26/06/2025,Y,Major,1.61
M065,23/05/2025,N,,11.54
M096,2025-01-29,Y,Major,2.72
M054,2025-04-24,N,Minor,12.39
M043,2025-03-14,N,Minor,0.27
M084,2025-04-06,Y,Minor,1.51
M025,2025-05-12,N,Minor,1.51
M063,2025-06-13,N,Major,3.35
M063,2025-04-10,N,Major,5.15
M015,2025-03-17,N,Minor,5.93
M054,2025-04-13,N,,3.39
M003,2025-06-12,N,Minor,4.09
M044,2025-03-20,N,Minor,5.72
M047,07/02/2025,Y,Major,4.02
M082,17/06/2025,Y,Minor,7.1
M032,15/05/2025,N,Major,3.01
M094,2025-05-18,N,Minor,20.71
M040,2025-03-30,N,Minor,1.42
M082,14/01/2025,N,Minor,7.13
M007,2025-01-25,N,Major,15.12
M086,11/04/2025,Y,Minor,4.01
M080,2025-05-01,Y,Minor,18.39
M004,14/01/2025,N,Major,3.63
M036,2025-04-01,N,Major,0.82
M081,2025-06-05,N,Minor,0.12
M062,2025-03-08,Y,Major,10.13
M038,11/02/2025,Y,Minor,4.47
M018,2025-01-25,Y,Major,0.15
M074,2025-05-07,Y,Major,2.23
M091,2025-01-31,Y,Major,0.44
M050,2025-05-12,N,Minor,2.53
M001,2025-06-28,N,Major,9.98
M040,2025-06-05,N,Major,11.64
M081,2025-06-09,N,Minor,9.3
M078,2025-06-26,Y,Minor,18.36
M038,27/04/2025,N,Minor,2.96
M028,2025-01-11,N,Major,4.97
M003,2025-01-10,N,Major,5.84
M066,18/04/2025,N,Minor,9.34
M061,2025-05-14,Y,Major,4.5
M084,17/06/2025,N,Major,1.39
M096,2025-05-25,N,Major,0.18
M080,30/03/2025,N,Major,0.77
M032,09/04/2025,N,Major,18.22
M075,20/05/2025,N,Minor,0.09
M034,2025-03-09,N,Minor,2.93
M080,2025-02-15,Y,Minor,6.88
M011,2025-05-30,N,Major,2.83
M087,2025-02-08,Y,Minor,1.01
M095,2025-03-09,N,,0.28
M029,2025-06-28,N,Major,2.35
M026,21/03/2025,N,Minor,4.34
M084,2025-03-26,N,Major,8.3
M058,2025-01-23,N,Major,4.3
M028,2025-03-27,N,Major,9.61
M021,2025-02-20,Y,Major,25.67
M091,2025-05-17,N,Major,2.72
M002,2025-01-07,N,Minor,1.36
M066,2025-02-01,N,Major,1.06
M041,2025-02-04,Y,Minor,1.36
M041,2025-01-30,N,Major,2.19
M058,2025-03-14,N,,2.49
M040,2025-06-23,N,Minor,7.6
M077,05/06/2025,N,Major,14.95
M013,11/03/2025,N,,3.28
M005,24/06/2025,N,Major,2.91
M024,2025-06-04,N,Major,0.11
M014,04/06/2025,Y,Minor,2.39
M086,31/03/2025,N,Major,0.77
M064,2025-02-27,N,Major,10.15
M011,2025-02-23,N,Minor,6.84
M032,25/03/2025,Y,Major,3.23
M069,05/05/2025,N,Minor,6.71
M079,2025-01-19,N,Major,2.47
M091,2025-03-09,Y,Major,2.14
M013,2025-06-25,N,Major,4.96
M016,04/05/2025,N,Major,11.28
M010,2025-04-03,N,Minor,11.58
M014,2025-04-13,N,Minor,5.69
M026,04/03/2025,N,Minor,18.24
M033,2025-01-18,Y,Minor,0.89
M069,07/03/2025,N,Major,1.29
M084,16/05/2025,N,Major,9.0
M045,2025-01-03,N,,2.87
M021,2025-06-26,N,Minor,0.83
M061,2025-04-26,N,Major,2.05
M072,2025-01-22,Y,Minor,0.2
M016,25/01/2025,N,Major,5.62
M090,2025-05-03,N,Minor,6.67
M099,2025-05-08,N,Minor,12.08
M060,2025-04-28,N,Minor,0.6
M007,2025-04-12,N,Minor,3.01
M038,2025-05-08,N,Major,3.88
M051,2025-04-04,N,Minor,16.85
M025,2025-04-04,N,Minor,2.37
M096,2025-04-16,N,Major,2.75
M082,08/04/2025,Y,Major,6.84
M010,31/03/2025,N,Major,1.59
M045,2025-03-21,Y,Minor,4.16
M009,27/04/2025,N,Major,14.14
M075,2025-01-30,Y,Minor,9.3
M041,2025-06-03,N,Minor,5.75
M029,2025-05-05,Y,Major,7.73
M013,2025-05-04,N,Major,1.65
M079,2025-05-17,Y,Minor,13.6
M045,07/03/2025,Y,Minor,3.19
M024,2025-01-17,N,Major,6.16
M021,2025-01-10,N,Minor,1.53
M077,2025-01-26,N,Major,4.72
M061,2025-03-02,Y,Minor,7.75
M028,2025-06-13,N,Minor,1.32
M001,2025-01-22,Y,Major,6.14
M052,2025-01-12,N,,2.1
M024,2025-02-02,N,Minor,15.94
M069,23/05/2025,Y,Major,0.95
M068,2025-02-16,N,Minor,3.96
M025,2025-05-31,N,Major,0.54
M014,10/04/2025,N,Major,1.49
M004,2025-03-02,N,Minor,11.65
M009,2025-04-13,N,Major,5.79
M038,2025-05-06,Y,Minor,1.81
M067,08/02/2025,N,Major,2.05
M080,2025-06-12,N,Minor,2.43
M072,17/05/2025,Y,Major,0.01
M014,2025-05-22,Y,Major,6.85
M064,2025-01-09,N,Major,11.04
M068,2025-02-16,N,Minor,3.08
M053,2025-02-01,Y,Major,8.9
M071,18/03/2025,N,Minor,5.85
M006,2025-05-13,N,Minor,4.67
M053,2025-05-07,N,Major,0.3
M064,2025-03-22,N,Minor,2.08
M020,2025-02-06,N,Minor,3.34
M031,2025-06-28,N,Minor,6.09
M019,04/05/2025,Y,Major,2.15
M058,10/01/2025,Y,Major,3.66
M054,2025-05-31,N,Major,5.65
M008,2025-04-13,N,Major,5.06
M014,2025-01-17,N,Major,2.65
M083,29/06/2025,N,Major,0.61
M078,2025-04-23,N,Major,0.96
M086,2025-03-16,N,Major,0.16
M065,2025-04-28,Y,Major,8.97
M071,2025-06-25,N,Major,8.13
M019,19/03/2025,N,Minor,0.98
M095,13/02/2025,N,Minor,7.92
M082,2025-06-28,N,Major,4.94
M091,2025-06-09,N,Minor,0.48
M038,2025-05-09,N,Major,0.38
M006,2025-02-23,N,Major,4.08
M030,2025-03-21,N,Major,1.19
M065,09/01/2025,Y,Major,1.13
M084,2025-04-04,N,Minor,3.12
M092,2025-03-10,N,Minor,7.34
M022,2025-05-27,N,Minor,6.07
M004,2025-02-16,N,Major,2.11
M070,2025-02-26,N,Major,7.57
M029,22/02/2025,N,Major,1.93
M080,04/03/2025,N,Major,5.9
M009,2025-04-12,N,Minor,4.68
M014,20/01/2025,N,Major,2.06
M089,2025-05-19,N,Major,4.98
M051,2025-03-04,N,Major,19.8
M012,27/04/2025,Y,Major,13.64
M017,2025-05-22,N,Major,5.5
M043,2025-03-16,N,Minor,1.29
M035,2025-02-22,N,Minor,8.65
M034,2025-05-21,N,Minor,2.47
M021,2025-02-05,Y,Minor,2.75
M050,07/05/2025,Y,Minor,13.05
M073,2025-03-15,Y,Major,5.63
M100,2025-04-05,Y,Major,1.19
M092,2025-03-13,N,Major,1.21
M040,17/03/2025,N,Minor,4.57
M017,2025-02-06,Y,Minor,5.84
M044,2025-03-31,Y,Major,6.85
M087,2025-06-10,N,Major,0.45
M003,2025-03-25,N,Major,7.16
M028,2025-05-22,N,Major,7.54
M001,2025-04-13,N,Minor,0.75
M010,2025-02-15,N,Minor,1.31
M098,2025-04-23,N,Major,1.24
M003,2025-03-24,Y,Major,1.93
M089,17/06/2025,N,Major,3.49
M011,2025-03-29,N,Major,1.55
M065,2025-04-15,N,Major,4.77
M049,2025-01-25,N,Major,7.71
M088,2025-01-19,Y,Major,1.05
M041,05/04/2025,N,Major,2.17
M020,27/04/2025,N,Minor,5.04
M048,2025-05-01,N,Minor,2.98
M013,11/04/2025,N,Minor,0.23
M070,22/05/2025,N,Minor,4.35
M021,2025-06-19,N,,9.13
M050,2025-04-13,N,Major,6.61
M058,2025-04-30,N,Major,2.81
M003,05/05/2025,N,,5.6
M067,2025-04-23,Y,Minor,7.4
M023,03/06/2025,N,Minor,9.26
M021,2025-01-21,Y,Major,0.54
M054,2025-01-12,N,Major,6.9
M068,2025-04-14,N,Minor,2.68
M015,2025-01-20,Y,Major,2.84
M033,2025-05-07,Y,Minor,6.77
M063,2025-05-28,N,Minor,13.94
M054,28/03/2025,N,Major,9.22
M085,27/06/2025,N,Major,1.63
M099,2025-04-01,N,Major,1.56
M010,2025-05-14,Y,Minor,2.99
M055,2025-01-21,Y,Minor,12.23
M077,2025-06-14,N,Major,3.32
M065,2025-02-14,N,Major,0.53
M079,22/04/2025,N,Major,11.77
M013,2025-05-27,Y,Minor,1.58
M027,2025-04-12,N,Major,0.67
M035,07/06/2025,Y,Major,0.7
M023,12/04/2025,N,Minor,0.48
M013,2025-02-17,N,Major,3.57
M099,2025-06-25,N,Major,2.42
M036,13/01/2025,N,Minor,4.19
M095,2025-02-04,Y,Minor,1.18
M018,01/04/2025,N,,8.91
M052,2025-03-02,N,Minor,6.25
M029,2025-06-29,Y,Major,5.02
M019,01/02/2025,Y,Minor,2.42
M033,2025-03-04,Y,Major,1.0
M067,2025-05-30,N,Major,0.41
M086,2025-05-22,N,Major,5.8
M058,24/06/2025,N,Major,0.2
M081,2025-01-02,N,Minor,3.54
M005,10/06/2025,N,Minor,5.44
M046,2025-01-30,N,Major,0.92
M046,07/05/2025,N,Minor,0.42
M086,2025-02-11,N,,0.6
M018,2025-02-08,N,Minor,9.47
M055,07/02/2025,N,Minor,8.73
M048,2025-05-20,N,Minor,2.7
M015,2025-02-25,N,Major,0.6
M085,2025-05-26,N,Major,0.89
M058,19/04/2025,N,Major,0.7
M020,2025-04-10,Y,Major,7.56
M099,11/06/2025,Y,Minor,19.28
M034,09/04/2025,N,Minor,0.27
M012,2025-05-23,N,Minor,7.28
M064,2025-03-28,Y,Minor,21.89
M036,2025-05-03,N,Minor,2.92
M044,2025-02-25,Y,Minor,3.81
M085,2025-05-16,N,Major,1.91
M071,2025-04-10,N,Major,0.85
M062,2025-05-24,Y,Minor,11.5
M061,11/02/2025,Y,Major,0.78
M055,19/04/2025,N,Major,0.77
M063,01/03/2025,N,Major,3.28
M083,2025-06-15,N,Major,1.48
M020,2025-03-15,N,Minor,7.25
M081,25/02/2025,N,Major,2.09
M029,2025-04-06,N,Major,4.13
M001,2025-05-06,Y,Major,15.12
M065,2025-02-03,N,Major,5.68
M021,2025-01-11,N,Minor,7.68
M066,07/02/2025,N,Major,11.24
M007,05/02/2025,N,Major,0.67
M043,2025-01-13,N,Major,0.47
M065,2025-01-27,N,Major,0.35
M014,2025-04-11,Y,Major,4.22
M071,06/04/2025,N,Major,7.43
M023,07/02/2025,N,Major,1.66
M010,22/04/2025,N,Minor,2.39
M078,2025-05-21,N,Major,16.36
M043,2025-04-20,N,Major,8.49
M073,13/01/2025,N,Minor,3.91
M034,2025-05-13,Y,Major,3.68
M071,17/04/2025,N,Minor,0.22
M018,13/05/2025,N,Major,2.12
M087,2025-02-06,N,Minor,3.74
M055,10/01/2025,Y,Major,0.51
M058,2025-03-05,N,Minor,4.61
M036,2025-05-01,N,Minor,8.66
M003,18/05/2025,Y,Major,2.51
M099,2025-06-24,Y,Minor,0.46
M081,2025-06-18,N,Minor,2.25
M051,2025-03-17,N,Minor,5.03
M087,2025-02-19,N,Major,5.55
M077,2025-02-16,N,Minor,6.93
M034,2025-02-20,N,Major,0.69
M048,06/02/2025,Y,Major,6.37
M052,27/04/2025,N,Minor,3.43
M062,2025-01-15,Y,Major,3.87
M038,2025-03-20,Y,Minor,3.23
M066,2025-04-07,N,Major,2.06
M001,2025-04-12,Y,Major,0.88
M085,2025-02-02,Y,Minor,9.8
M026,2025-05-07,Y,Minor,1.55
M034,05/02/2025,N,Minor,3.8
M043,2025-04-29,N,Minor,0.73
